Word,Count,Percentage of total,Cumulative percentage of total
Ιησους,1,0.01,93.17
Φρύγιος,1,0.01,93.18
Μάρτυρος,1,0.01,93.19
Καλόνηρος,1,0.01,93.2
Μεσουρός,1,0.01,93.21
Δήλιος,1,0.01,93.22
Εὐλογητός,1,0.01,93.23
Ἰτυραῖος,1,0.01,93.25
Ἀβανάτιος,1,0.01,93.26
Ἐρμουπολίτης,1,0.01,93.27
Ἠράκλειος,1,0.01,93.28
Μαυρετανός,1,0.01,93.29
Νησιωτικός,1,0.01,93.3
Κλιβανάριος,1,0.01,93.31
Τάλε,1,0.01,93.32
Κερκεός,1,0.01,93.33
Καλατής,1,0.01,93.34
Ἀρσινοϊκός,1,0.01,93.36
Καλέσιος,1,0.01,93.37
Χηνοβοσχῖος,1,0.01,93.38
Φέντεμιν,1,0.01,93.39
Ἀλλαγός,1,0.01,93.4
Παπαΐτης,1,0.01,93.41
Ερως,1,0.01,93.42
Σῶβτις,1,0.01,93.43
Ἀσταρταῖος,1,0.01,93.44
Νεχθηίς,1,0.01,93.45
Ἡρένιος,1,0.01,93.46
Θεοδοσιουπολίτης,1,0.01,93.48
Βορρινός,1,0.01,93.49
Κομπας,1,0.01,93.5
Ἰούλις,1,0.01,93.51
Ἠταλικός,1,0.01,93.52
Ἰταλκός,1,0.01,93.53
Σάχειος,1,0.01,93.54
Σεξτίλιος,1,0.01,93.55
Ψενμάς,1,0.01,93.56
Ψενπλήνιος,1,0.01,93.57
Εἴλιθυιος,1,0.01,93.58
Κλασσικός,1,0.01,93.6
Πτολεμαιτικός,1,0.01,93.61
Πηχος,1,0.01,93.62
Ἰνδικός,1,0.01,93.63
Φαμενωθ,1,0.01,93.64
Ἐπειφ,1,0.01,93.65
Δαδβακανράς,1,0.01,93.66
Γανζακός,1,0.01,93.67
Πέφιος,1,0.01,93.68
Ὑδρεύμας,1,0.01,93.69
Αὐθερος,1,0.01,93.7
Πεταρπαήσιος,1,0.01,93.72
Λέπειος,1,0.01,93.73
Κεστιανός,1,0.01,93.74
Τιτύσηνος,1,0.01,93.75
Προκλιανός,1,0.01,93.76
Ἀρουντειανός,1,0.01,93.77
Φοινικός,1,0.01,93.78
Ἀρρουντιανός,1,0.01,93.79
Φροούριος,1,0.01,93.8
Γωρδιενός,1,0.01,93.81
Πεντακώμιος,1,0.01,93.83
Μεσοβός,1,0.01,93.84
Παχός,1,0.01,93.85
Λαδικηνός,1,0.01,93.86
Χαπογχώνσιος,1,0.01,93.87
Ψάις,1,0.01,93.88
Ἱκκιήν,1,0.01,93.89
Φαώφ,1,0.01,93.9
Τατρίφις,1,0.01,93.91
Νησός,1,0.01,93.92
Οὔφιος,1,0.01,93.93
Καισάρηος,1,0.01,93.95
Ὤφιηυς,1,0.01,93.96
Κεαμαῖος,1,0.01,93.97
Ψιναλείτιος,1,0.01,93.98
Ἀγήματος,1,0.01,93.99
Πωε͂,1,0.01,94.0
Σαμοός,1,0.01,94.01
Λινύφιος,1,0.01,94.02
Δινύφιος,1,0.01,94.03
Καπιτωλιεύς,1,0.01,94.04
Νεκφερώτιος,1,0.01,94.05
Κωμογραμματός,1,0.01,94.07
Σαμάριος,1,0.01,94.08
Θελαοῦς,1,0.01,94.09
Χαλκόλογος,1,0.01,94.1
Παρτικός,1,0.01,94.11
Πεκοος,1,0.01,94.12
Χηνόβοσκος,1,0.01,94.13
ἈΣοε,1,0.01,94.14
Κώειτος,1,0.01,94.15
Πόγχηος,1,0.01,94.16
Μεσορής,1,0.01,94.17
Τέκμι,1,0.01,94.19
Ζανήριος,1,0.01,94.2
Ἰσαῖος,1,0.01,94.21
Θαυμαστός,1,0.01,94.22
Ἱορτάσιος,1,0.01,94.23
Σαρκηνός,1,0.01,94.24
Ἀσφάλειος,1,0.01,94.25
Ὀννῶφρις,1,0.01,94.26
Ἴτος,1,0.01,94.27
Νιλαναβάτιος,1,0.01,94.28
Δινυσιάς,1,0.01,94.3
Ἀρσινοιτός,1,0.01,94.31
Ἑβρεῖος,1,0.01,94.32
Πάπλωος,1,0.01,94.33
Ἰουβιανός,1,0.01,94.34
Αὐξισπόρειος,1,0.01,94.35
Μουιάριος,1,0.01,94.36
Θερε͂νοθ,1,0.01,94.37
Ἀμειόλιος,1,0.01,94.38
Ὁμόγνιος,1,0.01,94.39
Διονυσιεύς,1,0.01,94.4
Ἀσκλήπειος,1,0.01,94.42
Διοσκούριος,1,0.01,94.43
Ἑστιεύς,1,0.01,94.44
Ἰσιζέλμιος,1,0.01,94.45
Ζαζέλμιος,1,0.01,94.46
Λευκοπυργίτης,1,0.01,94.47
Χρειστιανός,1,0.01,94.48
Ταρίχιος,1,0.01,94.49
Νόρβανος,1,0.01,94.5
Ἰβιοβοσκός,1,0.01,94.51
Σευηριανός,1,0.01,94.52
Γερμάνικω,1,0.01,94.54
Ταυαείτης,1,0.01,94.55
Νόυμιδος,1,0.01,94.56
Πισήφιος,1,0.01,94.57
Θραγής,1,0.01,94.58
Γερραῖος,1,0.01,94.59
Λύδιος,1,0.01,94.6
Κιλίκιος,1,0.01,94.61
Μενδαῖος,1,0.01,94.62
Εὐδαμίδειος,1,0.01,94.63
Μαρώνειος,1,0.01,94.64
Ἀντιπατρίδιος,1,0.01,94.66
Ἥδε,1,0.01,94.67
Ψειναλίτης,1,0.01,94.68
Παμμαρής,1,0.01,94.69
Δηλαδός,1,0.01,94.7
Πτολεμαεικός,1,0.01,94.71
Κηρηνίς,1,0.01,94.72
Τηντερίτης,1,0.01,94.73
Πετός,1,0.01,94.74
Πενταπολίτης,1,0.01,94.75
Ζμῖνος,1,0.01,94.77
Σικυωνιουργής,1,0.01,94.78
Σαρδιανός,1,0.01,94.79
Αὐδναῖος,1,0.01,94.8
Σεμνός,1,0.01,94.81
Θιος,1,0.01,94.82
Ἄσσυος,1,0.01,94.83
Σαμβής,1,0.01,94.84
Ἐλβῶντις,1,0.01,94.85
Ἀλθαῖος,1,0.01,94.86
Μωθείτης,1,0.01,94.87
Φηλικιανός,1,0.01,94.89
Τέσσιος,1,0.01,94.9
Πκρώς,1,0.01,94.91
Ἀγαθῶς,1,0.01,94.92
Ἄντριος,1,0.01,94.93
Συβιακός,1,0.01,94.94
Σαθρουθιος,1,0.01,94.95
Γαύσθιος,1,0.01,94.96
Ῥούβριος,1,0.01,94.97
Προπατόρειος,1,0.01,94.98
Φραβωνίτης,1,0.01,94.99
Λίθινος,1,0.01,95.01
Ἀλεξανδρέινος,1,0.01,95.02
Μεγχεῖος,1,0.01,95.03
Φολημός,1,0.01,95.04
Ἀρσεινόειτος,1,0.01,95.05
Μοσχιανός,1,0.01,95.06
Θμοινέψι,1,0.01,95.07
Ταπατής,1,0.01,95.08
Πτολεμαιικός,1,0.01,95.09
Ὠξύρυνχος,1,0.01,95.1
Καλανδαρικός,1,0.01,95.11
Σείμιος,1,0.01,95.13
Μεμνόνεος,1,0.01,95.14
Ἁρνούφιος,1,0.01,95.15
Ὀξυρυγχίτιος,1,0.01,95.16
Ἰκρελλιανός,1,0.01,95.17
Διστίχιος,1,0.01,95.18
Ἑρμαιεύς,1,0.01,95.19
Φιλοτερίς,1,0.01,95.2
Ἀμμωνίειος,1,0.01,95.21
Ἰβίτης,1,0.01,95.22
Ψαυνής,1,0.01,95.23
Μάγαις,1,0.01,95.25
Θιαλαῦλος,1,0.01,95.26
Ἀργείας,1,0.01,95.27
Ὑψηλείτης,1,0.01,95.28
Καισαραῖος,1,0.01,95.29
Μουχινάξαπ,1,0.01,95.3
Ἀγριπινιανός,1,0.01,95.31
Ἀκτηιανός,1,0.01,95.32
Αυρήλιος,1,0.01,95.33
Σουκνόπαιος,1,0.01,95.34
Κοντιλλιανός,1,0.01,95.36
Ψιναλῖτις,1,0.01,95.37
Τααμπεμός,1,0.01,95.38
Λώειος,1,0.01,95.39
Ἀρσινώειτος,1,0.01,95.4
Ψειναλειτίς,1,0.01,95.41
Σεβεννυτίς,1,0.01,95.42
Διοσκορίς,1,0.01,95.43
Παῶφι,1,0.01,95.44
Φρεμιθίειος,1,0.01,95.45
Λητοῖος,1,0.01,95.46
Ὀννίτης,1,0.01,95.48
Οὐοκούντιος,1,0.01,95.49
Ψιναλειτίς,1,0.01,95.5
Χαλκωρύχιος,1,0.01,95.51
Ἐρυθραικός,1,0.01,95.52
Εὐτυκός,1,0.01,95.53
Γανγιτικός,1,0.01,95.54
Εὐσεβός,1,0.01,95.55
Στρατηγός,1,0.01,95.56
Φυλακιτός,1,0.01,95.57
Εἰδός,1,0.01,95.58
Ἀπρίλλειος,1,0.01,95.6
Θάτρηος,1,0.01,95.61
Ἡρώνειος,1,0.01,95.62
Ἀφαριανός,1,0.01,95.63
Βρακός,1,0.01,95.64
Μυλος,1,0.01,95.65
Θρασις,1,0.01,95.66
Βλέμμυος,1,0.01,95.67
Ἀννουβάς,1,0.01,95.68
Ἀπιδεύς,1,0.01,95.69
Πηούθιος,1,0.01,95.7
Λιλοίτις,1,0.01,95.72
Κιώτης,1,0.01,95.73
Ὀσειραντινοΐς,1,0.01,95.74
Ἰσίδειος,1,0.01,95.75
Μελειτόριος,1,0.01,95.76
Καρχηδών,1,0.01,95.77
Βαχιάς,1,0.01,95.78
Ὀσοραντινόειος,1,0.01,95.79
Λυδός,1,0.01,95.8
Σίφνιος,1,0.01,95.81
Ταλαιπώριος,1,0.01,95.83
Γυναικεῖος,1,0.01,95.84
Λαβυρίνθω,1,0.01,95.85
Σεβατός,1,0.01,95.86
Σεσιός,1,0.01,95.87
Θεράπειος,1,0.01,95.88
Ἐνκαίριος,1,0.01,95.89
Οὐαρρωνιανός,1,0.01,95.9
Νεσιβηνός,1,0.01,95.91
Ὀρτηνός,1,0.01,95.92
Ἀλεξανδεῖος,1,0.01,95.93
Ἀλεξανδρειος,1,0.01,95.95
Βουσιρείτης,1,0.01,95.96
Οὐλούσιος,1,0.01,95.97
Μαικαινατιανός,1,0.01,95.98
Λευιτικός,1,0.01,95.99
Ἀριθμός,1,0.01,96.0
Ῥουπίλιος,1,0.01,96.01
Μελαιληείς,1,0.01,96.02
Παήσειος,1,0.01,96.03
Περταῖος,1,0.01,96.04
Πληρωτής,1,0.01,96.05
Ἀνουπ,1,0.01,96.07
Θεομητόριος,1,0.01,96.08
Ἀπηλιωτικός,1,0.01,96.09
Λώιος,1,0.01,96.1
Λεοντοπολείτης,1,0.01,96.11
Ἰσαύριος,1,0.01,96.12
Ἀργαῖτις,1,0.01,96.13
Ἀμενσοίσιος,1,0.01,96.14
Ἀπιός,1,0.01,96.15
Χωμηνιακός,1,0.01,96.16
Τεσενεπνούτιος,1,0.01,96.17
Ψίνειυς,1,0.01,96.19
Ὀηστεινειανός,1,0.01,96.2
Λευκώγιος,1,0.01,96.21
Ἀπίας,1,0.01,96.22
Νερβαῖος,1,0.01,96.23
Εριος,1,0.01,96.24
Ἀρτεμέσιος,1,0.01,96.25
Ὤνειος,1,0.01,96.26
Γενάδειος,1,0.01,96.27
Θεώδοτος,1,0.01,96.28
Νεμερός,1,0.01,96.3
Γαδημος,1,0.01,96.31
Ἐράσιος,1,0.01,96.32
Βαδην,1,0.01,96.33
Ῥοδάριος,1,0.01,96.34
Ὄξ,1,0.01,96.35
Θασὼς,1,0.01,96.36
Πυρρός,1,0.01,96.37
Ἀμήινιος,1,0.01,96.38
Καλπούνιος,1,0.01,96.39
Μινούκιος,1,0.01,96.4
Ἑρμοπολιτίς,1,0.01,96.42
Περσεός,1,0.01,96.43
Νιλόβροχος,1,0.01,96.44
Γεσσαῖος,1,0.01,96.45
Ἀσιαγενικός,1,0.01,96.46
Ἀρσενώειτος,1,0.01,96.47
Μενούκιος,1,0.01,96.48
Κερκεσῆφις,1,0.01,96.49
Εὐθηνοδότειος,1,0.01,96.5
Πορφυρειτικός,1,0.01,96.51
Τμουνεψός,1,0.01,96.52
Ψοαφρής,1,0.01,96.54
Κάρεινος,1,0.01,96.55
Τραιβωνιανός,1,0.01,96.56
Αὐαστικός,1,0.01,96.57
Σενεκελεύ,1,0.01,96.58
Σινγώνιος,1,0.01,96.59
Ἀθριβείτης,1,0.01,96.6
Αὔιος,1,0.01,96.61
Μετήλετος,1,0.01,96.62
Δέκατος,1,0.01,96.63
Ὀξρυγχείτης,1,0.01,96.64
Κρηπεῖδος,1,0.01,96.66
Προσωπειτικός,1,0.01,96.67
Σούχιος,1,0.01,96.68
Καλλετι,1,0.01,96.69
Προτήριος,1,0.01,96.7
Ἁθύριος,1,0.01,96.71
Θώαμος,1,0.01,96.72
Ἤλιος,1,0.01,96.73
Ῥινοκορουρίτης,1,0.01,96.74
Ανιος,1,0.01,96.75
Ζοναινος,1,0.01,96.77
Συμμάχιος,1,0.01,96.78
Ἐλουσηνός,1,0.01,96.79
Ιανητος,1,0.01,96.8
Ψώβθιος,1,0.01,96.81
Σάφθιος,1,0.01,96.82
Καισαρεῖος,1,0.01,96.83
Ἰσίδιος,1,0.01,96.84
Ἀρτεμείσειος,1,0.01,96.85
Σινυραιτικός,1,0.01,96.86
Τροφός,1,0.01,96.87
Αὐασιτικός,1,0.01,96.89
Μαικίλιος,1,0.01,96.9
Κύιητος,1,0.01,96.91
Φλαούειος,1,0.01,96.92
Ἀγαθός,1,0.01,96.93
Ἡρκούλειος,1,0.01,96.94
Διοπολιτικός,1,0.01,96.95
Νειλόβροχος,1,0.01,96.96
Νικαινός,1,0.01,96.97
Καπετωλιακός,1,0.01,96.98
Κτησαῖος,1,0.01,96.99
Σαλικουσσός,1,0.01,97.01
Μῶος,1,0.01,97.02
Κρηπῖς,1,0.01,97.03
Ἀχίλλειος,1,0.01,97.04
Τανέρειος,1,0.01,97.05
Αὐτοκρατορος,1,0.01,97.06
Ματρικός,1,0.01,97.07
Τρωαδήσιος,1,0.01,97.08
Σιρητικός,1,0.01,97.09
Θῖν,1,0.01,97.1
Κυνοπολιτικός,1,0.01,97.11
Ὀσιραντίνοις,1,0.01,97.13
Ξαντικός,1,0.01,97.14
Κανωπικός,1,0.01,97.15
Βαλθολομαῖος,1,0.01,97.16
Ἀπάσιος,1,0.01,97.17
Λιβικός,1,0.01,97.18
Νωέμβριος,1,0.01,97.19
Νικιωτός,1,0.01,97.2
Θεοδοσιακός,1,0.01,97.21
Νειλουπολίτης,1,0.01,97.22
Τετρακώμιος,1,0.01,97.23
Ταφοσιριακός,1,0.01,97.25
Μενθ́ς,1,0.01,97.26
Ψάμμις,1,0.01,97.27
Σκυτάριος,1,0.01,97.28
Σαμβάτιος,1,0.01,97.29
Πετσής,1,0.01,97.3
Ἁρψοιφιος,1,0.01,97.31
Νειλαῖος,1,0.01,97.32
Ἁθυρ,1,0.01,97.33
Ἐπηφ,1,0.01,97.34
Λιβύσειος,1,0.01,97.36
Θηραῖος,1,0.01,97.37
Αὐτοδίκειος,1,0.01,97.38
Αἰνιάν,1,0.01,97.39
Σολεύς,1,0.01,97.4
Καμπανός,1,0.01,97.41
Κάμινος,1,0.01,97.42
Αὐγουστοπολίτης,1,0.01,97.43
Πωί,1,0.01,97.44
Ἐλευθεροπολίτης,1,0.01,97.45
Ἰλλύριος,1,0.01,97.46
Περγαῖος,1,0.01,97.48
Περίνθιος,1,0.01,97.49
Ἀντύρεος,1,0.01,97.5
Τέβετνς,1,0.01,97.51
Φαυός,1,0.01,97.52
Λάκων,1,0.01,97.53
Ἀρσινοεϊτός,1,0.01,97.54
Τάσυρος,1,0.01,97.55
Λατινιανός,1,0.01,97.56
Ἀρχελαΐς,1,0.01,97.57
Ἀρχεληείς,1,0.01,97.58
Βοναροός,1,0.01,97.6
Πατέμιτος,1,0.01,97.61
Μεσσαλειλιανός,1,0.01,97.62
Ἰούνιος,1,0.01,97.63
Κυνοπόλιτος,1,0.01,97.64
Ἀγαθαρχίς,1,0.01,97.65
Ἐπιδαύριος,1,0.01,97.66
Τκής,1,0.01,97.67
Εὐεργετίδειος,1,0.01,97.68
Ἰβόις,1,0.01,97.69
Βριττανικός,1,0.01,97.7
Ἀργυρίς,1,0.01,97.72
Λευκοπύργτος,1,0.01,97.73
Ψεναλίτης,1,0.01,97.74
Τελεβός,1,0.01,97.75
Τεμσεύς,1,0.01,97.76
Νεωκός,1,0.01,97.77
Καπνός,1,0.01,97.78
Οὐιήνιος,1,0.01,97.79
Ἰάνουαρινος,1,0.01,97.8
Οὐαίτειος,1,0.01,97.81
Λιτιος,1,0.01,97.83
Θὰσιος,1,0.01,97.84
Θάσιος,1,0.01,97.85
Φιλιππιανός,1,0.01,97.86
Ἐπεκός,1,0.01,97.87
Ἐππεκός,1,0.01,97.88
Ἀρχιστράτιος,1,0.01,97.89
Πεταθύμιος,1,0.01,97.9
Συηνητικός,1,0.01,97.91
Ἀνεμπεύς,1,0.01,97.92
Ἑρμουπολείτης,1,0.01,97.93
Κουσσιτός,1,0.01,97.95
Σωτηρός,1,0.01,97.96
Κορκυραῖος,1,0.01,97.97
Ἑρμουπολιτός,1,0.01,97.98
Ἑρμοπολιτός,1,0.01,97.99
Μενδήσειος,1,0.01,98.0
Θινεστμός,1,0.01,98.01
Κορφοτύς,1,0.01,98.02
Ναρκισσιανός,1,0.01,98.03
Ἱερευτικός,1,0.01,98.04
Ἀλεξανδρε͂ος,1,0.01,98.05
Παγαγόρος,1,0.01,98.07
Μουσοπήτωρ,1,0.01,98.08
Χρυσοκολλητής,1,0.01,98.09
Μουσοπατόρειος,1,0.01,98.1
Ὀρυρυγχίτης,1,0.01,98.11
Ἐξαγόρειος,1,0.01,98.12
Ξοΐτιος,1,0.01,98.13
Μουθουνήσιος,1,0.01,98.14
Πωμάριος,1,0.01,98.15
Σκυταλίτης,1,0.01,98.16
Κολοσσός,1,0.01,98.17
Πεκτς,1,0.01,98.19
Πλούσιος,1,0.01,98.2
Σειρητικός,1,0.01,98.21
Ἀρκαδιανός,1,0.01,98.22
Ἑρμογενιανός,1,0.01,98.23
Κολπιτικός,1,0.01,98.24
Πετεσῆφ,1,0.01,98.25
Τηιήτιος,1,0.01,98.26
Κυζικηνός,1,0.01,98.27
Φάριος,1,0.01,98.28
Συραιγύπτιος,1,0.01,98.3
Βερκύς,1,0.01,98.31
Θεομητόρειος,1,0.01,98.32
Θεογόνιος,1,0.01,98.33
Πουάριος,1,0.01,98.34
Ὀξυρύγχιτος,1,0.01,98.35
Ἀφροδισίειος,1,0.01,98.36
Τιτάνιος,1,0.01,98.37
Ἀφροδειτοπολίτης,1,0.01,98.38
Γουθικός,1,0.01,98.39
Ὀξυρυγχεῖτις,1,0.01,98.4
Ναυσινικεῖος,1,0.01,98.42
Εἰσίειος,1,0.01,98.43
Ἀχιλίς,1,0.01,98.44
Παρράσιος,1,0.01,98.45
Ὀσιραντινόεις,1,0.01,98.46
Λικκίνιος,1,0.01,98.47
Ἀντωνεινιανός,1,0.01,98.48
Εἰδουμαῖος,1,0.01,98.49
Σενεκελές,1,0.01,98.5
Ιλατος,1,0.01,98.51
Μώχειτος,1,0.01,98.52
Περγαμηνός,1,0.01,98.54
Ἁδριανειός,1,0.01,98.55
Φιλαδελφεῖος,1,0.01,98.56
Γοθθικός,1,0.01,98.57
Χιάλειος,1,0.01,98.58
Ἀφροδισι,1,0.01,98.59
Παθιήμιος,1,0.01,98.6
Ἑριεῦτος,1,0.01,98.61
Νειλαμώνχιος,1,0.01,98.62
Καπιτωλιονείκος,1,0.01,98.63
Ἁλοπόλιος,1,0.01,98.64
Σαραπ,1,0.01,98.66
Διονυσιανός,1,0.01,98.67
Παπής,1,0.01,98.68
Λώνγεινος,1,0.01,98.69
Τειτωλεῖος,1,0.01,98.7
Ἀναβαταῖος,1,0.01,98.71
Μεμνάνειος,1,0.01,98.72
Θινψεναμούνιος,1,0.01,98.73
Ἀγουσταλιανός,1,0.01,98.74
Ἀπιεύς,1,0.01,98.75
Καρικός,1,0.01,98.77
Θεαδέλφειος,1,0.01,98.78
Μηθυμναῖος,1,0.01,98.79
Πανακερκός,1,0.01,98.8
Πετετές,1,0.01,98.81
Ψενκοραῖος,1,0.01,98.82
Ψεσμενδός,1,0.01,98.83
Ταναρός,1,0.01,98.84
Θοηριεῖος,1,0.01,98.85
Ἀμφίκλειος,1,0.01,98.86
Ἀρσινοϊτος,1,0.01,98.87
Πακώνιος,1,0.01,98.89
Σαλουίστιος,1,0.01,98.9
Σιμίλις,1,0.01,98.91
Σεναός,1,0.01,98.92
Χενετώριος,1,0.01,98.93
Γραεῖς,1,0.01,98.94
Βελαάς,1,0.01,98.95
Τλῆος,1,0.01,98.96
Σπόγγῳ,1,0.01,98.97
Σωφαυλός,1,0.01,98.98
Πορπέντος,1,0.01,98.99
Μαξίντολος,1,0.01,99.01
Καρανιώτος,1,0.01,99.02
Ζίπερι,1,0.01,99.03
Ταγγίλος,1,0.01,99.04
Χριστιανικός,1,0.01,99.05
Χρηστός,1,0.01,99.06
Τέλειος,1,0.01,99.07
Θλός,1,0.01,99.08
Χρίστος,1,0.01,99.09
Κρεσπένος,1,0.01,99.1
Βερενιγκήσιος,1,0.01,99.11
Νικανοριανός,1,0.01,99.13
Ἀθλίτης,1,0.01,99.14
Αὐξιμήτριος,1,0.01,99.15
Φυλαξιθαλάσσειος,1,0.01,99.16
Μέμμειος,1,0.01,99.17
Ἀντιωχύσιος,1,0.01,99.18
Μάσσου,1,0.01,99.19
Καλώριος,1,0.01,99.2
Πλάκιος,1,0.01,99.21
Ἀειανός,1,0.01,99.22
Φαγκών,1,0.01,99.23
Εἰρηνάρχιος,1,0.01,99.25
Πεκτύς,1,0.01,99.26
Κοτλέειος,1,0.01,99.27
Νοτινός,1,0.01,99.28
Ὁμοούσιος,1,0.01,99.29
Αὐτός,1,0.01,99.3
Πάψαος,1,0.01,99.31
Πραιϊέκτος,1,0.01,99.32
Καπιτώλειος,1,0.01,99.33
Ῥωμαικός,1,0.01,99.34
Κρικιανός,1,0.01,99.36
Ἰσ́χεος,1,0.01,99.37
Ἄμωκος,1,0.01,99.38
Τούχιος,1,0.01,99.39
Παθταμπεμός,1,0.01,99.4
Πραίσιος,1,0.01,99.41
Μαθαῖος,1,0.01,99.42
Πίατος,1,0.01,99.43
Μεμενώνιος,1,0.01,99.44
Ψοῖος,1,0.01,99.45
Ὀξυρυυγχίτης,1,0.01,99.46
Κακούς,1,0.01,99.48
Βασής,1,0.01,99.49
Πιος,1,0.01,99.5
Ψεταιτός,1,0.01,99.51
Νετρός,1,0.01,99.52
Καιρηνίς,1,0.01,99.53
Ἀργαίτιος,1,0.01,99.54
Θοηρεῖος,1,0.01,99.55
Παειανός,1,0.01,99.56
Ταῖος,1,0.01,99.57
Ψωβτιακός,1,0.01,99.58
Εὔορμος,1,0.01,99.6
Περσός,1,0.01,99.61
Ἁλοπώλιος,1,0.01,99.62
Θεοδοσιουπολιτικός,1,0.01,99.63
Βουλγαρικός,1,0.01,99.64
Φυλακειτικός,1,0.01,99.65
Βειθυνός,1,0.01,99.66
Μαγαΐς,1,0.01,99.67
Μεσουρής,1,0.01,99.68
Ἱερακός,1,0.01,99.69
Ἀλύμπιος,1,0.01,99.7
Ἡρακλεουπολίτης,1,0.01,99.72
Βικέντιος,1,0.01,99.73
Ἀπώνιος,1,0.01,99.74
Ληνός,1,0.01,99.75
Σωστράτειος,1,0.01,99.76
Σκιθιώτης,1,0.01,99.77
Τωναιτιανός,1,0.01,99.78
Κάρανδος,1,0.01,99.79
Ἀρσνινοιτός,1,0.01,99.8
Πισαῖος,1,0.01,99.81
Σερνής,1,0.01,99.83
Τμοτνενπιβήκιος,1,0.01,99.84
Νεφρέμις,1,0.01,99.85
Ἁρποκράτιος,1,0.01,99.86
Ευεργέτης,1,0.01,99.87
Σαιτάριος,1,0.01,99.88
Έὐγενεστατος,1,0.01,99.89
Παρεβωλός,1,0.01,99.9
Ἐντόυλιος,1,0.01,99.91
Βουλευτής,1,0.01,99.92
Ιος,1,0.01,99.93
Γεώργειος,1,0.01,99.95
Τπράς,1,0.01,99.96
Ἐπέφ,1,0.01,99.97
Παρεμβωλός,1,0.01,99.98
Ἐμβολός,1,0.01,99.99
Αὐρηλίοσ,1,0.01,100.0
