Word,Count,Percentage of total,Cumulative percentage of total
λιβανωτικός,4,0.0,93.91
λιθοφόρος,4,0.0,93.91
ὑδραντλητικός,4,0.0,93.91
οἰκογενός,4,0.0,93.91
εὐθενιακός,4,0.0,93.91
κοῦκιος,4,0.0,93.92
λήνος,4,0.0,93.92
Ἀντινοειτικός,4,0.0,93.92
ἐπίλογχος,4,0.0,93.92
Παγγουλέειος,4,0.0,93.92
Θοήρης,4,0.0,93.93
ἑσπερινός,4,0.0,93.93
ταχυδρόμος,4,0.0,93.93
σεμιδάλιτος,4,0.0,93.93
Δουσάριος,4,0.0,93.93
Τρίτος,4,0.0,93.93
ἔνθρυος,4,0.0,93.94
ἰσοκαπιτώλιος,4,0.0,93.94
διστρίβουτος,4,0.0,93.94
ἀδιάστολος,4,0.0,93.94
ἀπέραντος,3,0.0,93.94
ἀποδεκτός,3,0.0,93.94
πάροινος,3,0.0,93.95
ψευδολόγος,3,0.0,93.95
ἄσπιλος,3,0.0,93.95
ψευδώνυμος,3,0.0,93.95
λογικός,3,0.0,93.95
κακοποιός,3,0.0,93.95
ἀσιλλοφόρος,3,0.0,93.95
ἄστοργος,3,0.0,93.96
φιλόστοργος,3,0.0,93.96
συναιχμάλωτος,3,0.0,93.96
φιλάγαθος,3,0.0,93.96
φιλότεκνος,3,0.0,93.96
ἀπόκρυφος,3,0.0,93.96
Γερασηνός,3,0.0,93.96
ἀνένδεκτος,3,0.0,93.97
ἔκδοτος,3,0.0,93.97
ἔντρομος,3,0.0,93.97
πνικτός,3,0.0,93.97
Ἑβραίς,3,0.0,93.97
αὐτόχειρ,3,0.0,93.97
πραΰς,3,0.0,93.97
εὐρύχωρος,3,0.0,93.98
δέξιος,3,0.0,93.98
τρίχωρος,3,0.0,93.98
ἀπόξενος,3,0.0,93.98
ἄτεγκτος,3,0.0,93.98
ἀτελεύτητος,3,0.0,93.98
ἀναμπλάκητος,3,0.0,93.98
μεσόμφαλος,3,0.0,93.99
χρησμῳδός,3,0.0,93.99
βαρύστονος,3,0.0,93.99
νυμφικός,3,0.0,93.99
συμμιγής,3,0.0,93.99
πατροκτόνος,3,0.0,93.99
δραστέος,3,0.0,93.99
φυτουργός,3,0.0,94.0
ἕτοιμος,3,0.0,94.0
ἐπιπόθητος,3,0.0,94.0
ἑτερόζυγος,3,0.0,94.0
διπρόσωπος,3,0.0,94.0
δίεδρος,3,0.0,94.0
Μαωζηνός,3,0.0,94.0
ἀναγωνίατος,3,0.0,94.01
ἔγγειος,3,0.0,94.01
ἀληθινοπόρφυρος,3,0.0,94.01
ἐτησιάς,3,0.0,94.01
παράτομος,3,0.0,94.01
ὑπερτελής,3,0.0,94.01
διαιρετός,3,0.0,94.01
ἄοικος,3,0.0,94.02
ὑψίπυργος,3,0.0,94.02
κρύφιος,3,0.0,94.02
ὑπόστεγος,3,0.0,94.02
αὐτόκλητος,3,0.0,94.02
Λερναῖος,3,0.0,94.02
ἀρτίκολλος,3,0.0,94.02
Λοκρός,3,0.0,94.03
ποίνιμος,3,0.0,94.03
ἀναύδητος,3,0.0,94.03
θήρειος,3,0.0,94.03
ἱπποβάμων,3,0.0,94.03
πάγκακος,3,0.0,94.03
νεοσφαγής,3,0.0,94.03
πολύγλωσσος,3,0.0,94.04
λιθοκόλλητος,3,0.0,94.04
ἐπίχαρτος,3,0.0,94.04
ἄγευστος,3,0.0,94.04
νεοχάρακτος,3,0.0,94.04
χαλκόστομος,3,0.0,94.04
παγχρύσεος,3,0.0,94.04
ὑπέρκοπος,3,0.0,94.05
δοριάλωτος,3,0.0,94.05
ἄποτος,3,0.0,94.05
Σκαμάνδριος,3,0.0,94.05
λυσσώδης,3,0.0,94.05
τλητός,3,0.0,94.05
ἄσπλαγχνος,3,0.0,94.05
λειμώνιος,3,0.0,94.06
ὀξύτονος,3,0.0,94.06
εὔγνωστος,3,0.0,94.06
ἄτρυτος,3,0.0,94.06
πομπαῖος,3,0.0,94.06
περιπετής,3,0.0,94.06
ἀκέλευστος,3,0.0,94.06
δίχηλος,3,0.0,94.07
Ἀσιατικός,3,0.0,94.07
Τημνίτης,3,0.0,94.07
ἐπιστολικός,3,0.0,94.07
Πελοπίδης,3,0.0,94.07
ἑῷος,3,0.0,94.07
ἀντίρροπος,3,0.0,94.07
πρόδοτος,3,0.0,94.08
ἀνήνυτος,3,0.0,94.08
δύσθυμος,3,0.0,94.08
ἀντίφονος,3,0.0,94.08
ἐντάφιος,3,0.0,94.08
ἄλεκτρος,3,0.0,94.08
ἴδρις,3,0.0,94.08
ἔξωρος,3,0.0,94.09
προστατήριος,3,0.0,94.09
πάντιμος,3,0.0,94.09
Αἰνιάν,3,0.0,94.09
ἀνυμέναιος,3,0.0,94.09
ἀρχαιόπλουτος,3,0.0,94.09
ἀρκύστατος,3,0.0,94.09
Τέρτος,3,0.0,94.1
Σινκερός,3,0.0,94.1
Σιναλαβός,3,0.0,94.1
ὄρεινος,3,0.0,94.1
κατάμονος,3,0.0,94.1
θεόφιλος,3,0.0,94.1
κύκλιος,3,0.0,94.1
ὀκτάμηνος,3,0.0,94.1
σιτόχροος,3,0.0,94.11
ὑπόβροχος,3,0.0,94.11
πορφυριτικός,3,0.0,94.11
σημαιοφόρος,3,0.0,94.11
Ἐκκλήσιος,3,0.0,94.11
πεμπταῖος,3,0.0,94.11
σφραγιστός,3,0.0,94.11
Εἰρηνοφυλάκειος,3,0.0,94.12
χρύσιος,3,0.0,94.12
Ἰανουάριος,3,0.0,94.12
εὐπαγής,3,0.0,94.12
Νουμεριανός,3,0.0,94.12
δεκάρταβος,3,0.0,94.12
ὑπέγγυος,3,0.0,94.12
ὁμοιότροπος,3,0.0,94.13
ἀνεπιτρόπευτος,3,0.0,94.13
Σελεύκειος,3,0.0,94.13
ἀπαραπόδιστος,3,0.0,94.13
διορθωτέος,3,0.0,94.13
πολυτίμητος,3,0.0,94.13
ταγματικός,3,0.0,94.13
ἔνκυος,3,0.0,94.14
λοχεῖος,3,0.0,94.14
ἐκτός,3,0.0,94.14
ἀπελευθερικός,3,0.0,94.14
ἐρετικός,3,0.0,94.14
θήλειος,3,0.0,94.14
ἀκώλυτος,3,0.0,94.14
ἐπάγρυπνος,3,0.0,94.15
Προπαπποσεβάστειος,3,0.0,94.15
σύνστρατιωτος,3,0.0,94.15
Βουκόντιος,3,0.0,94.15
περίκλυστος,3,0.0,94.15
δικανικός,3,0.0,94.15
ἔνβροχος,3,0.0,94.15
ἐδώδιμος,3,0.0,94.16
ἀτιμώρητος,3,0.0,94.16
κριθοφόρος,3,0.0,94.16
Ἑπτανόμιος,3,0.0,94.16
ικός,3,0.0,94.16
προπρατικός,3,0.0,94.16
αὐθήμερος,3,0.0,94.16
κοράκινος,3,0.0,94.17
ἐκκαιδέκατος,3,0.0,94.17
χαμαιριφής,3,0.0,94.17
παγαρχικός,3,0.0,94.17
ἀνάβολος,3,0.0,94.17
ὀργανικός,3,0.0,94.17
Θεοξένιος,3,0.0,94.17
το͂τος,3,0.0,94.18
ἀπροστάτητος,3,0.0,94.18
ἀπαράβλητος,3,0.0,94.18
σείς,3,0.0,94.18
τρισμέγιστος,3,0.0,94.18
Φιλωτέριος,3,0.0,94.18
κατώτερος,3,0.0,94.18
Ἀλεξανδριανός,3,0.0,94.19
τριακονταετής,3,0.0,94.19
ἀρωματικός,3,0.0,94.19
ἀπηλιωτός,3,0.0,94.19
πλακουντοποιός,3,0.0,94.19
ὁμογάστριος,3,0.0,94.19
ἀστέγαστος,3,0.0,94.19
προσωπικός,3,0.0,94.2
γήινος,3,0.0,94.2
Γαόυιος,3,0.0,94.2
μόρινος,3,0.0,94.2
μυρεψικός,3,0.0,94.2
συμβοηθητικός,3,0.0,94.2
σκαμβός,3,0.0,94.2
ἐνήλικος,3,0.0,94.21
Ἀδριανός,3,0.0,94.21
χειρός,3,0.0,94.21
ἰνδικτιόνος,3,0.0,94.21
Παλλαντιανός,3,0.0,94.21
ἕπτος,3,0.0,94.21
πηχής,3,0.0,94.21
χειριςμός,3,0.0,94.22
Σεουριανός,3,0.0,94.22
πριβάτιος,3,0.0,94.22
αὐτόπρακτος,3,0.0,94.22
ἄοινος,3,0.0,94.22
μάγερος,3,0.0,94.22
ἀσκητικός,3,0.0,94.22
Ψίνιος,3,0.0,94.23
ἀνυποτελής,3,0.0,94.23
ξυστρωτός,3,0.0,94.23
τεταρταῖος,3,0.0,94.23
ἐγδοχής,3,0.0,94.23
Σέπτος,3,0.0,94.23
Ἀνταιουπολίτης,3,0.0,94.23
ἐνδελεχής,3,0.0,94.24
σησαμικός,3,0.0,94.24
πρατέος,3,0.0,94.24
ἀναδενδρατικός,3,0.0,94.24
ἔκλεκτος,3,0.0,94.24
Δημήτριος,3,0.0,94.24
κατάκλυστος,3,0.0,94.24
ἐγδόσιμος,3,0.0,94.25
ἐξίτηλος,3,0.0,94.25
Μαρκιάνιος,3,0.0,94.25
Μυριναῖος,3,0.0,94.25
κοιλογένειος,3,0.0,94.25
Μαρεωτικός,3,0.0,94.25
δίζῳδος,3,0.0,94.25
Ἀργεάς,3,0.0,94.26
ὑπερβόλιμος,3,0.0,94.26
σύνβιος,3,0.0,94.26
ἔτειος,3,0.0,94.26
κροκώτινος,3,0.0,94.26
πέπρακα,3,0.0,94.26
εὐτραφής,3,0.0,94.26
Ἰσῖος,3,0.0,94.27
Παραποτάμιος,3,0.0,94.27
τετρακοστός,3,0.0,94.27
ἁληγός,3,0.0,94.27
ἐνκύμων,3,0.0,94.27
ξέστος,3,0.0,94.27
ἑνδεκαετής,3,0.0,94.27
συμπόσιος,3,0.0,94.27
ὑδροφόρος,3,0.0,94.28
ἀνεπίκριτος,3,0.0,94.28
Τροφωνιεύς,3,0.0,94.28
Οἰταῖος,3,0.0,94.28
τραυματιαῖος,3,0.0,94.28
ἀθέριστος,3,0.0,94.28
Δουρηνός,3,0.0,94.28
Ἀσιαγενής,3,0.0,94.29
ἀόχλητος,3,0.0,94.29
μέρος,3,0.0,94.29
ὀμφάκινος,3,0.0,94.29
λαξικός,3,0.0,94.29
ἐξαξεστίαιος,3,0.0,94.29
εἰκοσιτρεῖς,3,0.0,94.29
ἀνεκλόγιστος,3,0.0,94.3
χωρίσιμος,3,0.0,94.3
ἄκοπος,3,0.0,94.3
ἀνυπόμνηστος,3,0.0,94.3
ταμικός,3,0.0,94.3
Ὀσειραντίνοος,3,0.0,94.3
σιτοποιός,3,0.0,94.3
Γερμανικεῖος,3,0.0,94.31
ἐννεάπηχυς,3,0.0,94.31
ἀρκαρικός,3,0.0,94.31
πεντάστυλος,3,0.0,94.31
θήλαος,3,0.0,94.31
τείμιος,3,0.0,94.31
Αἰγύπτειος,3,0.0,94.31
ἄγρυπνος,3,0.0,94.32
ὑπόγυος,3,0.0,94.32
ἐπίπεμπτος,3,0.0,94.32
κανωνικός,3,0.0,94.32
τριμερής,3,0.0,94.32
ὑπόσκνιπος,3,0.0,94.32
μελανός,3,0.0,94.32
ἀμέτρητος,3,0.0,94.33
ἀνίκανος,3,0.0,94.33
ὀκτοκαιδέκατος,3,0.0,94.33
ἡμίκουρος,3,0.0,94.33
λευκόφαιος,3,0.0,94.33
Ἐρυθραῖος,3,0.0,94.33
ἐξοδιαστικός,3,0.0,94.33
ἐπάντλητος,3,0.0,94.34
ἱππόϊατρος,3,0.0,94.34
ὑφαντικός,3,0.0,94.34
ἀνεγλόγιστος,3,0.0,94.34
ἀναγωγός,3,0.0,94.34
ἐπικατάρατος,3,0.0,94.34
ἑξκαιδέκατος,3,0.0,94.34
νύμφιος,3,0.0,94.35
Πελλαῖος,3,0.0,94.35
Κλεοπάτριος,3,0.0,94.35
σπογγοκέφαλος,3,0.0,94.35
εὐσυνείδητος,3,0.0,94.35
πολύχωρος,3,0.0,94.35
ὑπόγυιος,3,0.0,94.35
ὑπόπτιλλος,3,0.0,94.36
Ἀλαβανθίς,3,0.0,94.36
Προφητιανός,3,0.0,94.36
Πιοϩ,3,0.0,94.36
αδελφός,3,0.0,94.36
δρομικός,3,0.0,94.36
κράμβος,3,0.0,94.36
ρός,3,0.0,94.37
?́2,3,0.0,94.37
συνορίσιμος,3,0.0,94.37
δικότυλος,3,0.0,94.37
χορτοφόρος,3,0.0,94.37
τρικότυλος,3,0.0,94.37
ἤσσων,3,0.0,94.37
σιτεύσιμος,3,0.0,94.38
ἀράκινος,3,0.0,94.38
ἑκαστοστός,3,0.0,94.38
οὖτος,3,0.0,94.38
ἄφετος,3,0.0,94.38
Οὐοκόντιος,3,0.0,94.38
Λευκόγειος,3,0.0,94.38
ἰχθυικός,3,0.0,94.39
Ἀργαίτης,3,0.0,94.39
πεντάμηνος,3,0.0,94.39
λινυφαντικός,3,0.0,94.39
ἄλαλος,3,0.0,94.39
ἀχειροποίητος,3,0.0,94.39
ζεστός,3,0.0,94.39
πατρωνικός,3,0.0,94.4
ουλός,3,0.0,94.4
ἐφέτιος,3,0.0,94.4
ἀποσυνάγωγος,3,0.0,94.4
Διρκαῖος,3,0.0,94.4
στύφλος,3,0.0,94.4
ὕφαλος,3,0.0,94.4
ἀγρονόμος,3,0.0,94.41
φύξιμος,3,0.0,94.41
ἀτενής,3,0.0,94.41
ποταίνιος,3,0.0,94.41
πολυστάφυλος,3,0.0,94.41
ἐνόδιος,3,0.0,94.41
χελιδονιαῖος,3,0.0,94.41
ἀκακοποίητος,3,0.0,94.42
ἀριστεῖος,3,0.0,94.42
ἔμφρουρος,3,0.0,94.42
ἀνυπόδητος,3,0.0,94.42
μετάπεμπτος,3,0.0,94.42
κατάντης,3,0.0,94.42
παράσπονδος,3,0.0,94.42
φρονητέον,3,0.0,94.43
Σικυών,3,0.0,94.43
ἀνδρομήκης,3,0.0,94.43
δοτέος,3,0.0,94.43
πότιμος,3,0.0,94.43
ὑπέρπολυς,3,0.0,94.43
ὁπλιτικός,3,0.0,94.43
ὀλύρινος,3,0.0,94.43
ὁρατός,3,0.0,94.44
ἔκδηλος,3,0.0,94.44
χαλκευτικός,3,0.0,94.44
τέος,3,0.0,94.44
Μεμφείτης,3,0.0,94.44
σύνφωνος,3,0.0,94.44
διακόσιος,3,0.0,94.44
διαγνωστικός,3,0.0,94.45
ἐνκυκλιακός,3,0.0,94.45
κτῆνος,3,0.0,94.45
πέπρακος,3,0.0,94.45
θηρατικός,3,0.0,94.45
ἄμμινος,3,0.0,94.45
μισθοφορικός,3,0.0,94.45
ἔσος,3,0.0,94.46
φθινοπωρικός,3,0.0,94.46
Χώριος,3,0.0,94.46
εἰδικός,3,0.0,94.46
θεοστεφός,3,0.0,94.46
κτητός,3,0.0,94.46
Προπατόριος,3,0.0,94.46
ἐπίπυρρος,3,0.0,94.47
ἀμέριστος,3,0.0,94.47
διαθηκημιαῖος,3,0.0,94.47
ἀνοίκειος,3,0.0,94.47
ἐκστραόρδινος,3,0.0,94.47
εἰδήμων,3,0.0,94.47
ῥᾳδιουργός,3,0.0,94.47
Φοινικικός,3,0.0,94.48
ἀμνημόνευτος,3,0.0,94.48
μονοειδής,3,0.0,94.48
ὁμοτέρμων,3,0.0,94.48
Αὐσόνιος,3,0.0,94.48
Λιγυστικός,3,0.0,94.48
προσεσπέριος,3,0.0,94.48
θεοπρεπής,3,0.0,94.49
σύνηθης,3,0.0,94.49
Ἀργολικός,3,0.0,94.49
Καμπανοί,3,0.0,94.49
Ἰβηρικός,3,0.0,94.49
Χαλκιδικός,3,0.0,94.49
ἵππιος,3,0.0,94.49
πολύκαρπος,3,0.0,94.5
μετοπωρινός,3,0.0,94.5
ἕλειος,3,0.0,94.5
κατάρρυτος,3,0.0,94.5
κρημνώδης,3,0.0,94.5
ῥαίδιος,3,0.0,94.5
ἐγκύμων,3,0.0,94.5
Αἰνείας,3,0.0,94.51
τειχήρης,3,0.0,94.51
ἀσέληνος,3,0.0,94.51
δυσάλωτος,3,0.0,94.51
τρισκαίδεκα,3,0.0,94.51
ἀβασάνιστος,3,0.0,94.51
κατάπλεος,3,0.0,94.51
χειροήθης,3,0.0,94.52
συνηρεφής,3,0.0,94.52
στενόπορος,3,0.0,94.52
μανικός,3,0.0,94.52
τετράποδος,3,0.0,94.52
τεσσεράκοντα,3,0.0,94.52
ταραχώδης,3,0.0,94.52
ἄνοσος,3,0.0,94.53
λογάς,3,0.0,94.53
ἀλλός,3,0.0,94.53
πρόναος,3,0.0,94.53
Δωρικός,3,0.0,94.53
ἀντίον,3,0.0,94.53
μετεξέτεροι,3,0.0,94.53
πλῆθος,3,0.0,94.54
κατήκους,3,0.0,94.54
πολύευκτος,3,0.0,94.54
τεσσαρεσκαίδεκα,3,0.0,94.54
ἀχρήματος,3,0.0,94.54
ἀείναος,3,0.0,94.54
ἐπωνύμιος,3,0.0,94.54
συνάπας,3,0.0,94.55
ἀπόπληκτος,3,0.0,94.55
Κάριος,3,0.0,94.55
λαοφόρος,3,0.0,94.55
ἀχάριτος,3,0.0,94.55
Κυμαῖος,3,0.0,94.55
παμπληθής,3,0.0,94.55
ἀντιπρόσωπος,3,0.0,94.56
ἐπιτερπής,3,0.0,94.56
ἀμπελόφυτος,3,0.0,94.56
μεγαλόφωνος,3,0.0,94.56
πένθιμος,3,0.0,94.56
ἀμφίδοξος,3,0.0,94.56
περίχρυσος,3,0.0,94.56
κατάκριτος,3,0.0,94.57
νεωτεροποιός,3,0.0,94.57
ἄτονος,3,0.0,94.57
μικρολόγος,3,0.0,94.57
κατάφωρος,3,0.0,94.57
ἐγγίων,3,0.0,94.57
ἐξαπίναιος,3,0.0,94.57
ἐπετήσιος,3,0.0,94.58
εὔστοχος,3,0.0,94.58
ἔκφρων,3,0.0,94.58
ἀνέκδοτος,3,0.0,94.58
ἄπροικος,3,0.0,94.58
ἀσελγής,3,0.0,94.58
πρόβουλος,3,0.0,94.58
ληξιαρχικός,3,0.0,94.59
περίσυνος,3,0.0,94.59
Χολός,3,0.0,94.59
φιλαίτερος,3,0.0,94.59
μελανόφθαλμος,3,0.0,94.59
λααξός,3,0.0,94.59
θυγάς,3,0.0,94.59
διάκενος,3,0.0,94.6
ἔμπλουμος,3,0.0,94.6
ἐπιδίφριος,3,0.0,94.6
μηλονόμος,3,0.0,94.6
πανέρημος,3,0.0,94.6
αὐγουστάλιοι,3,0.0,94.6
κληρονομιαῖος,3,0.0,94.6
ἀμοιβαῖος,3,0.0,94.6
ἀποβολιμαῖος,3,0.0,94.61
ἀδιοίκητος,3,0.0,94.61
μελίσσειος,3,0.0,94.61
Σαρδιανός,3,0.0,94.61
ἀφιλότιμος,3,0.0,94.61
κικιοφόρος,3,0.0,94.61
μονόθυρος,3,0.0,94.61
Λεοντοκλιβανάριος,3,0.0,94.62
παππῷος,3,0.0,94.62
κάτος,3,0.0,94.62
ἡλιακός,3,0.0,94.62
μυόχροος,3,0.0,94.62
εὔμετρος,3,0.0,94.62
ἀκοίμητος,3,0.0,94.62
φυλακτέος,3,0.0,94.63
στεφανηφόρος,3,0.0,94.63
δούλειος,3,0.0,94.63
ἀστεφάνωτος,3,0.0,94.63
προσεκτέος,3,0.0,94.63
διάδηλος,3,0.0,94.63
ὁμωρόφιος,3,0.0,94.63
ἀκεστός,3,0.0,94.64
ἀπείρατος,3,0.0,94.64
τριηραρχικός,3,0.0,94.64
κακότροπος,3,0.0,94.64
ἐπιχειρητέον,3,0.0,94.64
ἀνίατος,3,0.0,94.64
ἐπονείδιστος,3,0.0,94.64
πολυθρύλητος,3,0.0,94.65
Σολεύς,3,0.0,94.65
ὀπίσθιος,3,0.0,94.65
βαπτός,3,0.0,94.65
κρόκινος,3,0.0,94.65
μήλινος,3,0.0,94.65
ἐκτενής,3,0.0,94.65
ἑκατόμπεδος,3,0.0,94.66
μουσουργός,3,0.0,94.66
Ἀβυδηνός,3,0.0,94.66
χρυσόπαστος,3,0.0,94.66
περιάργυρος,3,0.0,94.66
ἀμώμητος,3,0.0,94.66
ἐατέος,3,0.0,94.66
ῥαπτός,3,0.0,94.67
στωικός,3,0.0,94.67
παρθενικός,3,0.0,94.67
Φαληρεύς,3,0.0,94.67
περιπαθής,3,0.0,94.67
ἀνάπλεος,3,0.0,94.67
Ἐλευθέριος,3,0.0,94.67
ἀβέλτερος,3,0.0,94.68
χρυσοφόρος,3,0.0,94.68
Κυθήριος,3,0.0,94.68
σκότιος,3,0.0,94.68
ἁρμοστός,3,0.0,94.68
φορτηγός,3,0.0,94.68
εὔσχημος,3,0.0,94.68
εὔθικτος,3,0.0,94.69
ποντικός,3,0.0,94.69
Θεσπικός,3,0.0,94.69
ἐμμελής,3,0.0,94.69
σατυρικός,3,0.0,94.69
Καταναῖος,3,0.0,94.69
καταφερής,3,0.0,94.69
ἠοῖος,3,0.0,94.7
πολιοκρόταφος,3,0.0,94.7
ἀγέραστος,3,0.0,94.7
Λευκτρικός,3,0.0,94.7
ἀντάξιος,3,0.0,94.7
ἀταρτηρός,3,0.0,94.7
ὀρεσκῷος,3,0.0,94.7
ῥίγιον,3,0.0,94.71
ἀπατηλός,3,0.0,94.71
κρυπτάδιος,3,0.0,94.71
νηγάτεος,3,0.0,94.71
ἐνύπνιος,3,0.0,94.71
ἀκράαντος,3,0.0,94.71
νηπίαχος,3,0.0,94.71
ἀστεμφής,3,0.0,94.72
ῥωγαλέος,3,0.0,94.72
ἄφυλλος,3,0.0,94.72
ἐυπλεκής,3,0.0,94.72
ἑκατόμβοιος,3,0.0,94.72
Μινύειος,3,0.0,94.72
Σελλήεις,3,0.0,94.72
πολυσπερής,3,0.0,94.73
ἀγάρροος,3,0.0,94.73
γυναιμανής,3,0.0,94.73
καλλιγύναιξ,3,0.0,94.73
προπρηνής,3,0.0,94.73
ἀερσίπους,3,0.0,94.73
ἀσπιστής,3,0.0,94.73
γερούσιος,3,0.0,94.74
κουρότερος,3,0.0,94.74
ὀπταλέος,3,0.0,94.74
περιώσιος,3,0.0,94.74
Καπανεύς,3,0.0,94.74
χρυσάμπυξ,3,0.0,94.74
ὀδυνήφατος,3,0.0,94.74
ὀβριμοεργός,3,0.0,94.75
χρυσάορος,3,0.0,94.75
αἴθοψ,3,0.0,94.75
κλυτόπωλος,3,0.0,94.75
ὀλοφυδνός,3,0.0,94.75
πρέσβα,3,0.0,94.75
πολυάιξ,3,0.0,94.75
ἐννεάχιλοι,3,0.0,94.76
δεκάχιλοι,3,0.0,94.76
ἐνέρτερος,3,0.0,94.76
Σατνιόεις,3,0.0,94.76
ἄποινος,3,0.0,94.76
ἤκεστος,3,0.0,94.76
κακομήχανος,3,0.0,94.76
πολύδωρος,3,0.0,94.76
ἀλίγκιος,3,0.0,94.77
ὑψίπυλος,3,0.0,94.77
ἀναβατός,3,0.0,94.77
ἑλκεσίπεπλος,3,0.0,94.77
ἑβδόματος,3,0.0,94.77
ἀρηίθοος,3,0.0,94.77
ὑστάτιος,3,0.0,94.77
ἀλιτρός,3,0.0,94.78
χρυσόπτερος,3,0.0,94.78
νήνεμος,3,0.0,94.78
ἀκτήμων,3,0.0,94.78
γλαυκω~πις,3,0.0,94.78
διχθάδιος,3,0.0,94.78
παραρρητός,3,0.0,94.78
πολυπενθής,3,0.0,94.79
φθισήνωρ,3,0.0,94.79
ἄληκτος,3,0.0,94.79
κήδιστος,3,0.0,94.79
τολμήεις,3,0.0,94.79
ὑπουράνιος,3,0.0,94.79
σφεδανός,3,0.0,94.79
μογοστόκος,3,0.0,94.8
κόνιος,3,0.0,94.8
ὠμηστής,3,0.0,94.8
Πύλιος,3,0.0,94.8
καλλίρρους,3,0.0,94.8
ταρφειός,3,0.0,94.8
μενεδήιος,3,0.0,94.8
προβλής,3,0.0,94.81
ὠκύπτερος,3,0.0,94.81
νηπύτιος,3,0.0,94.81
φθισίμβροτος,3,0.0,94.81
ταμεσίχρως,3,0.0,94.81
νεηκής,3,0.0,94.81
καρφαλέος,3,0.0,94.81
αὐλῶπις,3,0.0,94.82
θάρσυνος,3,0.0,94.82
τρίγληνος,3,0.0,94.82
μορόεις,3,0.0,94.82
εὔτρητος,3,0.0,94.82
κεστός,3,0.0,94.82
ἀποθύμιος,3,0.0,94.82
ὑποταρτάριος,3,0.0,94.83
ἰοδόκος,3,0.0,94.83
μελάνδετος,3,0.0,94.83
κωπήεις,3,0.0,94.83
ἱπποκέλευθος,3,0.0,94.83
καρπάλιμος,3,0.0,94.83
δυσκέλαδος,3,0.0,94.83
τερμιόεις,3,0.0,94.84
ἀγακλεής,3,0.0,94.84
ἐπήτριμος,3,0.0,94.84
ἀψόρροος,3,0.0,94.84
τρίπολος,3,0.0,94.84
ἐύννητος,3,0.0,94.84
δεύτατος,3,0.0,94.84
αἰψηρός,3,0.0,94.85
Πηλιάς,3,0.0,94.85
ἐρίβωλος,3,0.0,94.85
πολυγηθής,3,0.0,94.85
ὁμόφρων,3,0.0,94.85
ἀμφιθαλής,3,0.0,94.85
εὖθριξ,3,0.0,94.85
ὠτώεις,3,0.0,94.86
ἀμφήριστος,3,0.0,94.86
ἄντιτος,3,0.0,94.86
νομαδικός,3,0.0,94.86
ἐκπλαγής,3,0.0,94.86
δυσπρόσοδος,3,0.0,94.86
κατάφοβος,3,0.0,94.86
ἀνυπονόητος,3,0.0,94.87
θεωρητέον,3,0.0,94.87
ἐφικτός,3,0.0,94.87
ἔξαλλος,3,0.0,94.87
μεγαλόφρων,3,0.0,94.87
νουνεχής,3,0.0,94.87
στρατεύσιμος,3,0.0,94.87
φιλοκίνδυνος,3,0.0,94.88
ἐκφανής,3,0.0,94.88
πλεονεκτικός,3,0.0,94.88
ἡμερινός,3,0.0,94.88
παλίντροπος,3,0.0,94.88
ἀγχίνοος,3,0.0,94.88
νεαλής,3,0.0,94.88
εὔβατος,3,0.0,94.89
Πυρηναῖος,3,0.0,94.89
ἑρμαῖος,3,0.0,94.89
ἀσκελής,3,0.0,94.89
πολύτρητος,3,0.0,94.89
ἄπυστος,3,0.0,94.89
πικρόγαμος,3,0.0,94.89
περίσκεπτος,3,0.0,94.9
ταφήιος,3,0.0,94.9
εὐδείελος,3,0.0,94.9
ἀνοήμων,3,0.0,94.9
παμμέλας,3,0.0,94.9
δολομήτης,3,0.0,94.9
λισσός,3,0.0,94.9
ἀδευκής,3,0.0,94.91
πολύδεσμος,3,0.0,94.91
ἀποφώλιος,3,0.0,94.91
ἀκιδνός,3,0.0,94.91
πολυάρητος,3,0.0,94.91
δολόεις,3,0.0,94.91
ἐυπλυνής,3,0.0,94.91
ἀνήροτος,3,0.0,94.92
καλλιρέεθρος,3,0.0,94.92
εὐεργός,3,0.0,94.92
γύναιος,3,0.0,94.92
ἀσφόδελος,3,0.0,94.92
ἄωρος,3,0.0,94.92
ἄναλτος,3,0.0,94.92
ἀπήμαντος,3,0.0,94.93
βρότεος,3,0.0,94.93
ἔμπαιος,3,0.0,94.93
παιδνός,3,0.0,94.93
πλαγκτός,3,0.0,94.93
ἀτέραμνος,3,0.0,94.93
κατάδικος,3,0.0,94.93
ἀστράτευτος,3,0.0,94.93
ἀλλόκοτος,3,0.0,94.94
ἀτριβής,3,0.0,94.94
ἐπίφοβος,3,0.0,94.94
Σύλλειος,3,0.0,94.94
Συλλείος,3,0.0,94.94
ἀμφιλαφής,3,0.0,94.94
Λήμνιος,3,0.0,94.94
σιδήρειος,3,0.0,94.95
ἐργώδης,3,0.0,94.95
ἀλεεινός,3,0.0,94.95
παιδαριώδης,3,0.0,94.95
δύσμαχος,3,0.0,94.95
ἀδαμάντινος,3,0.0,94.95
κεραυνοφόρος,3,0.0,94.95
πολεμητέος,3,0.0,94.96
καταστατικός,3,0.0,94.96
ἀφελής,3,0.0,94.96
δωδεκαετής,3,0.0,94.96
ὅδιος,3,0.0,94.96
πάμμαχος,3,0.0,94.96
ἀφειδής,3,0.0,94.96
ἄκραντος,3,0.0,94.97
