Word,Count,Percentage of total,Cumulative percentage of total
βία,7,0.01,83.5
καταλείπω,7,0.01,83.52
Σαταβους,7,0.01,83.53
αἴξ,7,0.01,83.54
λαμπρός,7,0.01,83.55
τέλειος,7,0.01,83.57
πῶλος,7,0.01,83.58
ἀντίγραφον,7,0.01,83.59
πείθω,7,0.01,83.61
βορέας,7,0.01,83.62
ἀπηλιώτης,7,0.01,83.63
ἔξεστι,7,0.01,83.64
πλεονάκις,7,0.01,83.66
ἑνδέκατος,7,0.01,83.67
ἐπαφροδισία,7,0.01,83.68
χοῦς,7,0.01,83.7
προσάγω,7,0.01,83.71
μέτριος,7,0.01,83.72
καταφθείρω,7,0.01,83.73
ἑπτά,7,0.01,83.75
νόος,7,0.01,83.76
ἅγιος,7,0.01,83.77
ὅστις,7,0.01,83.79
ἀνά,7,0.01,83.8
τολμάω,7,0.01,83.81
ἄξιος,7,0.01,83.82
βοηθέω,7,0.01,83.84
εἰσβιάζομαι,7,0.01,83.85
διώβολον,7,0.01,83.86
Ἀπόλλως,7,0.01,83.88
ὄστρακον,7,0.01,83.89
πίπτω,7,0.01,83.9
πούς,7,0.01,83.91
κάθημαι,7,0.01,83.93
μαρσίππιον,7,0.01,83.94
Ἄμμων,7,0.01,83.95
ἐνοίκιος,7,0.01,83.97
πρέσβυς,7,0.01,83.98
Ἁρπαησις,7,0.01,83.99
Α,7,0.01,84.0
ἀσφαλής,7,0.01,84.02
κράμβη,7,0.01,84.03
χάριν,7,0.01,84.04
τέλος,7,0.01,84.06
ἐκφόριον,7,0.01,84.07
ἀντιποιέω,7,0.01,84.08
χρυσός,7,0.01,84.09
μ,7,0.01,84.11
κορμός,7,0.01,84.12
συνγραφή,7,0.01,84.13
τάχα,7,0.01,84.14
πραισίδιον,7,0.01,84.16
?,7,0.01,84.17
πως,7,0.01,84.18
ἄλλως,7,0.01,84.2
ἀβάσκαντος,7,0.01,84.21
ἁπλόος,7,0.01,84.22
ἀσφάλεια,7,0.01,84.23
Πλάτων,7,0.01,84.25
Ἀπολλόδοτος,7,0.01,84.26
Στράτων,7,0.01,84.27
σίδηρος,7,0.01,84.29
Ξανδικός,7,0.01,84.3
ὡσαύτως,7,0.01,84.31
Θεόδωρος,7,0.01,84.32
Νίκων,7,0.01,84.34
Ἱεροκλῆς,7,0.01,84.35
κλῆρος,7,0.01,84.36
σύμβιος,7,0.01,84.38
ἀγαθός,7,0.01,84.39
διατίθημι,7,0.01,84.4
Κρίτων,7,0.01,84.41
μελίχρως,7,0.01,84.43
Ταοννωφρις,7,0.01,84.44
ἐπαρχία,7,0.01,84.45
σάτον,7,0.01,84.47
Γερμανός,7,0.01,84.48
ἕβδομος,7,0.01,84.49
χιτών,7,0.01,84.5
θαυμάζω,7,0.01,84.52
σου,7,0.01,84.53
Πετενεφωτης,7,0.01,84.54
ὑποτίθημι,7,0.01,84.56
Τερεντιανός,7,0.01,84.57
μεταλλάσσω,6,0.01,84.58
προσδέω,6,0.01,84.59
ἀντίληψις,6,0.01,84.6
Ἰσίδωρος,6,0.01,84.61
Ἀσταρτιεῖον,6,0.01,84.62
παστοφόριον,6,0.01,84.63
ἀρχιερεύς,6,0.01,84.65
Ἰμουθης,6,0.01,84.66
παστοφόρος,6,0.01,84.67
σκυλάω,6,0.01,84.68
Ἀνουβιεῖον,6,0.01,84.69
ἐπιλαμβάνω,6,0.01,84.7
ἀντιλέγω,6,0.01,84.71
κυλλᾶστις,6,0.01,84.72
σπένδω,6,0.01,84.73
βουκόλος,6,0.01,84.74
Παγωνις,6,0.01,84.76
ἐπάναγκος,6,0.01,84.77
ἥσσων,6,0.01,84.78
Νεχουτης,6,0.01,84.79
κροκόδιλος,6,0.01,84.8
Πατους,6,0.01,84.81
ἀρχεῖον,6,0.01,84.82
τύχη,6,0.01,84.83
τίκτω,6,0.01,84.84
ἀπογράφω,6,0.01,84.85
ὅρκος,6,0.01,84.87
Δωρόθεος,6,0.01,84.88
ἐξαποστέλλω,6,0.01,84.89
δέομαι,6,0.01,84.9
ἀπογίγνομαι,6,0.01,84.91
κωλύω,6,0.01,84.92
πατρικός,6,0.01,84.93
δέω,6,0.01,84.94
διαπράσσω,6,0.01,84.95
περισσός,6,0.01,84.96
ἐφίστημι,6,0.01,84.98
νύξ,6,0.01,84.99
Μάξιμος,6,0.01,85.0
φακός,6,0.01,85.01
Σαβῖνος,6,0.01,85.02
Φλαύιος,6,0.01,85.03
θῆλυς,6,0.01,85.04
προφήτης,6,0.01,85.05
μέσος,6,0.01,85.06
παρουσία,6,0.01,85.07
διαστέλλω,6,0.01,85.09
προσέρχομαι,6,0.01,85.1
ὑμέτερος,6,0.01,85.11
αἵρεσις,6,0.01,85.12
μήποτε,6,0.01,85.13
παρέλκω,6,0.01,85.14
ὑπομιμνήσκω,6,0.01,85.15
εὔκαιρος,6,0.01,85.16
ἡδύς,6,0.01,85.17
ἐλεέω,6,0.01,85.18
σωμάτιον,6,0.01,85.2
Ἀλεξάνδρεια,6,0.01,85.21
ἐνεχυράζω,6,0.01,85.22
ἐκλείπω,6,0.01,85.23
ἀπόδοσις,6,0.01,85.24
κοινός,6,0.01,85.25
πραγματεία,6,0.01,85.26
Ἀσκληπίαδης,6,0.01,85.27
σπόρος,6,0.01,85.28
Ἰώαννης,6,0.01,85.3
Λεωδάμας,6,0.01,85.31
Σαραπάμμων,6,0.01,85.32
φόρος,6,0.01,85.33
ἑτοιμάζω,6,0.01,85.34
Ἄρειος,6,0.01,85.35
παρίστημι,6,0.01,85.36
ὑπομένω,6,0.01,85.37
ἀποδημέω,6,0.01,85.38
χράομαι,6,0.01,85.39
ἐπιτάσσω,6,0.01,85.41
μάχαιρα,6,0.01,85.42
ἀδελφότης,6,0.01,85.43
ζάω,6,0.01,85.44
ὑστερέω,6,0.01,85.45
λίψ1,6,0.01,85.46
ἀπόλλυμι,6,0.01,85.47
Ἀμεννευς,6,0.01,85.48
Βίκτωρ,6,0.01,85.49
Εὐρύλοχος,6,0.01,85.5
ἔμπορος,6,0.01,85.52
πιττάκιον,6,0.01,85.53
εὐθέως,6,0.01,85.54
γείνομαι,6,0.01,85.55
Ἀσκλᾶς,6,0.01,85.56
Ἡγεμονίς,6,0.01,85.57
Σκνίψ,6,0.01,85.58
Σαραπιάς,6,0.01,85.59
χειμών,6,0.01,85.6
παράδεισος,6,0.01,85.61
Ἀρσινόη,6,0.01,85.63
χόρτος,6,0.01,85.64
Κρότος,6,0.01,85.65
Σωσίβιος,6,0.01,85.66
Ζεύς,6,0.01,85.67
Χάρμος,6,0.01,85.68
ἐπιγραφή,6,0.01,85.69
μακάριος,6,0.01,85.7
διδάσκαλος,6,0.01,85.71
Ἑρμᾶς,6,0.01,85.72
ἀμφότεροι,6,0.01,85.74
πέρυσι,6,0.01,85.75
Ταελιλους,6,0.01,85.76
Σενησις,6,0.01,85.77
μετέωρος,6,0.01,85.78
ἐργαστήριον,6,0.01,85.79
Κατυλλινός,6,0.01,85.8
κόρος,6,0.01,85.81
λιβράριος,6,0.01,85.82
Νέπως,6,0.01,85.83
τροφεῖα,6,0.01,85.85
διοικέω,6,0.01,85.86
χλαμύς,6,0.01,85.87
Τραϊανός,6,0.01,85.88
καταντάω,6,0.01,85.89
σε,6,0.01,85.9
Σουκεσος,6,0.01,85.91
ἀσκός,6,0.01,85.92
κρέας,6,0.01,85.93
γνήσιος,6,0.01,85.94
Ἠνγαδηνός,6,0.01,85.96
Ἀπολλωνία,6,0.01,85.97
ἐπιτήδειος,5,0.01,85.98
καταφυγή,5,0.01,85.98
προσλαμβάνω,5,0.01,85.99
κυριεύω,5,0.01,86.0
Ἥλιος,5,0.01,86.01
ρν,5,0.01,86.02
παρακολουθέω,5,0.01,86.03
Φιλόξενος,5,0.01,86.04
Μεμφίτης,5,0.01,86.05
ἐγκλείω,5,0.01,86.06
ἐκτινάσσω,5,0.01,86.07
παρατίθημι,5,0.01,86.08
Ἁρμαις,5,0.01,86.09
μήν,5,0.01,86.09
θεά,5,0.01,86.1
θυρίς,5,0.01,86.11
βοηθός,5,0.01,86.12
Ἰσιάς,5,0.01,86.13
τοσοῦτος,5,0.01,86.14
πορίζω,5,0.01,86.15
ONE_HALF,5,0.01,86.16
π,5,0.01,86.17
συνεργία,5,0.01,86.18
οἰκονόμος,5,0.01,86.19
Πακηβκις,5,0.01,86.2
Ε,5,0.01,86.2
Μαρία,5,0.01,86.21
ὀφθαλμός,5,0.01,86.22
εὐχή,5,0.01,86.23
διατηρέω,5,0.01,86.24
Ἁθύρ,5,0.01,86.25
συγγράφω,5,0.01,86.26
λζ,5,0.01,86.27
-,5,0.01,86.28
παραβαίνω,5,0.01,86.29
Ὀξυρυγχίτης,5,0.01,86.3
βάρος,5,0.01,86.31
τοίνυν,5,0.01,86.31
Εἰρήνη,5,0.01,86.32
καταφρονέω,5,0.01,86.33
Σακαῶν,5,0.01,86.34
Εὐεργέτης,5,0.01,86.35
πρᾶσις,5,0.01,86.36
ἔπαρχος,5,0.01,86.37
αἴθριον,5,0.01,86.38
ἀεί,5,0.01,86.39
συντελέω,5,0.01,86.4
εὐδοκέω,5,0.01,86.41
προοράω,5,0.01,86.42
θλίβω,5,0.01,86.42
ἀποστερέω,5,0.01,86.43
κρατέω,5,0.01,86.44
σπεύδω,5,0.01,86.45
εὐτακτέω,5,0.01,86.46
κεφάλαιος,5,0.01,86.47
ἐνδέχομαι,5,0.01,86.48
ἐρίδιον,5,0.01,86.49
τέχνη,5,0.01,86.5
Ἀγαθῖνος,5,0.01,86.51
στολιστής,5,0.01,86.52
ἱκετεία,5,0.01,86.53
διαλείπω,5,0.01,86.53
ποταμός,5,0.01,86.54
θύρα,5,0.01,86.55
ἐκβάλλω,5,0.01,86.56
ἐλαικός,5,0.01,86.57
προστίθημι,5,0.01,86.58
Τατημις,5,0.01,86.59
λογεύω,5,0.01,86.6
ἐκδίδωμι,5,0.01,86.61
τεύχω,5,0.01,86.62
Μεσορή,5,0.01,86.63
ἀκριβής,5,0.01,86.64
Καλόκαιρος,5,0.01,86.65
Σωτήρ,5,0.01,86.65
ἀριθμέω,5,0.01,86.66
νυνί,5,0.01,86.67
Μενέδημος,5,0.01,86.68
μάλιστα,5,0.01,86.69
Ἵππαλος,5,0.01,86.7
ἀναχωρέω,5,0.01,86.71
θεραπεύω,5,0.01,86.72
ἀναλίσκω,5,0.01,86.73
ὕδωρ,5,0.01,86.74
ἐπιτροπή,5,0.01,86.75
ἀρραβών,5,0.01,86.76
ὥσπερ,5,0.01,86.76
ἐπιμέλεια,5,0.01,86.77
καλέω,5,0.01,86.78
ἐπάνω,5,0.01,86.79
χαρίζομαι,5,0.01,86.8
ἰνδικτίων,5,0.01,86.81
κληρονόμος,5,0.01,86.82
προχειρίζω,5,0.01,86.83
Σέλευκος,5,0.01,86.84
ἀναγιγνώσκω,5,0.01,86.85
Βουσίρις,5,0.01,86.86
ἐκδέχομαι,5,0.01,86.87
ἐγκοίμητρον,5,0.01,86.87
Ἀχιλλεύς,5,0.01,86.88
Ἑρμῆς,5,0.01,86.89
Τρύφων,5,0.01,86.9
ἐπακολουθέω,5,0.01,86.91
προσπίτνω,5,0.01,86.92
ὀκνέω,5,0.01,86.93
μάτιον,5,0.01,86.94
Μένανδρος,5,0.01,86.95
ἐντάγιον,5,0.01,86.96
πολλάκις,5,0.01,86.97
ἐξουσία,5,0.01,86.98
Χαρμίδης,5,0.01,86.98
ἱππάριον,5,0.01,86.99
Ἀπολλοφάνης,5,0.01,87.0
συναντάω,5,0.01,87.01
ἀναγγέλλω,5,0.01,87.02
ὑποζύγιον,5,0.01,87.03
Ἀρτεμίσιος,5,0.01,87.04
ἑορτή,5,0.01,87.05
Λῷος,5,0.01,87.06
Εὐτυχίδης,5,0.01,87.07
Οὐαλερία,5,0.01,87.08
Βούβαστος,5,0.01,87.09
Ἰωνᾶ,5,0.01,87.09
Τιμόθεος,5,0.01,87.1
Εὐφράνωρ,5,0.01,87.11
σχοινίον,5,0.01,87.12
ἄριστος,5,0.01,87.13
Κόμα,5,0.01,87.14
καινός,5,0.01,87.15
Φιβις,5,0.01,87.16
μακροπρόσωπος,5,0.01,87.17
δεκαπέντε,5,0.01,87.18
Γάιος,5,0.01,87.19
Φάβιος,5,0.01,87.2
εἰδοί,5,0.01,87.2
Πέτρα,5,0.01,87.21
παρεδρεύω,5,0.01,87.22
στρατεύω,5,0.01,87.23
ἐπίσταμαι,5,0.01,87.24
ζυτοποιός,5,0.01,87.25
ὑπολείπω,5,0.01,87.26
πληρόω,5,0.01,87.27
καμάρα,5,0.01,87.28
Ἀμμωνοῦς,5,0.01,87.29
Παποντως,5,0.01,87.3
ἄχυρον,5,0.01,87.31
τετρακόσιοι,5,0.01,87.31
δισχίλιοι,5,0.01,87.32
Ὀλυμπιάς,5,0.01,87.33
τριακόσιοι,5,0.01,87.34
χρυσίον,5,0.01,87.35
βλάπτω,5,0.01,87.36
πονέω,5,0.01,87.37
ὅριον,5,0.01,87.38
σκηνή,5,0.01,87.39
ἀνατολή,5,0.01,87.4
κτάομαι,5,0.01,87.41
συγγενής,4,0.01,87.41
ἀπολείπω,4,0.01,87.42
ἐμβλέπω,4,0.01,87.43
ἐφοράω,4,0.01,87.44
εἴσδοσις,4,0.01,87.44
Ἁρενδωτης,4,0.01,87.45
Νεχθενιβις,4,0.01,87.46
ἀρχιφυλακίτης,4,0.01,87.46
Θωυθ,4,0.01,87.47
ὅμως,4,0.01,87.48
πολιορκέω,4,0.01,87.49
ὑπέχω,4,0.01,87.49
νϛ,4,0.01,87.5
τρίμηνος,4,0.01,87.51
κάτω,4,0.01,87.52
τ,4,0.01,87.52
ρξ,4,0.01,87.53
ἐφέλκω,4,0.01,87.54
Ἡφαιστίων,4,0.01,87.55
μνεία,4,0.01,87.55
περίστασις,4,0.01,87.56
ἐπιγίγνομαι,4,0.01,87.57
Εὐδαιμονίς,4,0.01,87.57
κίνδυνος,4,0.01,87.58
Ἀσκληπιός,4,0.01,87.59
Ἀχομαρρης,4,0.01,87.6
ὁμολογία,4,0.01,87.6
ν,4,0.01,87.61
Παους,4,0.01,87.62
ἄνω,4,0.01,87.63
ἔφοδος,4,0.01,87.63
ἄκυρος,4,0.01,87.64
προσαποτίνω,4,0.01,87.65
ἔγγυος,4,0.01,87.66
ὁπότερος,4,0.01,87.66
Φαηρις,4,0.01,87.67
πάρειμι,4,0.01,87.68
ἐπικαλέω,4,0.01,87.69
σωτήρ,4,0.01,87.69
συνήθης,4,0.01,87.7
καθάρειος,4,0.01,87.71
λη,4,0.01,87.71
πάτριος,4,0.01,87.72
ἱματισμός,4,0.01,87.73
πεῖρα,4,0.01,87.74
ὑπηρέτης,4,0.01,87.74
μισοπόνηρος,4,0.01,87.75
δίδραχμος,4,0.01,87.76
ἐκτίνω,4,0.01,87.77
ἀρετή,4,0.01,87.77
γῆρας,4,0.01,87.78
πραιπόσιτος,4,0.01,87.79
γονεύς,4,0.01,87.8
πάππος,4,0.01,87.8
μᾶλλον,4,0.01,87.81
ἄχρι,4,0.01,87.82
φυλάσσω,4,0.01,87.82
ἐποίκιον,4,0.01,87.83
προσήκω,4,0.01,87.84
Κερκεοσιρις,4,0.01,87.85
Καπίτων,4,0.01,87.85
βεβαιόω,4,0.01,87.86
πρίαμαι,4,0.01,87.87
οἰκοδομέω,4,0.01,87.88
συγκυρέω,4,0.01,87.88
Σουχος,4,0.01,87.89
Νῆσος,4,0.01,87.9
Σοκνοπαίος,4,0.01,87.91
ῥύμη,4,0.01,87.91
συνάλλαγμα,4,0.01,87.92
περιγίγνομαι,4,0.01,87.93
Τομσάεις,4,0.01,87.93
ἐπείγω,4,0.01,87.94
ἔμπροσθεν,4,0.01,87.95
ἀρχή,4,0.01,87.96
ἐλπίς,4,0.01,87.96
ἑξῆς,4,0.01,87.97
προγονικός,4,0.01,87.98
δέον,4,0.01,87.99
εὔτακτος,4,0.01,87.99
ὁσιότης,4,0.01,88.0
ὅσιος,4,0.01,88.01
εὐημερία,4,0.01,88.02
ἔξωθεν,4,0.01,88.02
τότε,4,0.01,88.03
παρεπιγράφω,4,0.01,88.04
οἰκονομία,4,0.01,88.04
Ἄρης,4,0.01,88.05
πόκος,4,0.01,88.06
Δημητροῦς,4,0.01,88.07
πῶς,4,0.01,88.07
βάλλω,4,0.01,88.08
χρῄζω,4,0.01,88.09
ἀγανακτέω,4,0.01,88.1
ἀνοίγνυμι,4,0.01,88.1
λίτρα,4,0.01,88.11
φ,4,0.01,88.12
Διογενίς,4,0.01,88.13
Κλαυδιανός,4,0.01,88.13
Νικίας,4,0.01,88.14
ἀλήθεια,4,0.01,88.15
συνεχής,4,0.01,88.15
λαλέω,4,0.01,88.16
ἀπαρτίζω,4,0.01,88.17
συνεργέω,4,0.01,88.18
ὑπεροράω,4,0.01,88.18
συνάγω,4,0.01,88.19
Παχρατης,4,0.01,88.2
διακονέω,4,0.01,88.21
σιταρχία,4,0.01,88.21
πονηρός,4,0.01,88.22
δώδεκα,4,0.01,88.23
1300,4,0.01,88.24
μηκέτι,4,0.01,88.24
Εὔμηλος,4,0.01,88.25
Μέλας,4,0.01,88.26
σημεῖον,4,0.01,88.26
διάφορος,4,0.01,88.27
ἐκσπάω,4,0.01,88.28
ἄμφοδον,4,0.01,88.29
ἐννέα,4,0.01,88.29
ὕπνος,4,0.01,88.3
ἰατρός,4,0.01,88.31
εὐκαιρέω,4,0.01,88.32
ἀηδία,4,0.01,88.32
συμμίγνυμι,4,0.01,88.33
κατασπάω,4,0.01,88.34
καταλιμπάνω,4,0.01,88.35
τρέφω,4,0.01,88.35
προσαγοράζω,4,0.01,88.36
τριμήσιον,4,0.01,88.37
ῥάβδος,4,0.01,88.37
ἀσθενής,4,0.01,88.38
ἀποφέρω,4,0.01,88.39
σχολάζω,4,0.01,88.4
ὀθόνιον,4,0.01,88.4
ἄπειμι1,4,0.01,88.41
βραχύς,4,0.01,88.42
πύργος,4,0.01,88.43
ὄχλος,4,0.01,88.43
εὐφραίνω,4,0.01,88.44
προσπίπτω,4,0.01,88.45
ψίαθος,4,0.01,88.46
δέρμα,4,0.01,88.46
τέ,4,0.01,88.47
δαπάνη,4,0.01,88.48
πράκτωρ,4,0.01,88.48
κόπος,4,0.01,88.49
Ἑρμουπολίτης,4,0.01,88.5
κεράτιον,4,0.01,88.51
Φοιβάμμων,4,0.01,88.51
μόγις,4,0.01,88.52
Πτολλᾶς,4,0.01,88.53
οἶνον,4,0.01,88.54
ἐπίσταλμα,4,0.01,88.54
ἅλς,4,0.01,88.55
ἀγγεῖον,4,0.01,88.56
Σωκράτης,4,0.01,88.57
γάμος,4,0.01,88.57
Πτολεμαικός,4,0.01,88.58
σπουδή,4,0.01,88.59
μαχαιροφόρος,4,0.01,88.59
ἀκολουθέω,4,0.01,88.6
Σεβαστή,4,0.01,88.61
περίστρωμα,4,0.01,88.62
ἀντιφώνησις,4,0.01,88.62
Ἑρεμησις,4,0.01,88.63
λείπω,4,0.01,88.64
καταλογή,4,0.01,88.65
ἰσχύω,4,0.01,88.65
ξένος1,4,0.01,88.66
ποτίζω,4,0.01,88.67
Κόπτος,4,0.01,88.68
εὔσταθμος,4,0.01,88.68
χρυσώνης,4,0.01,88.69
ἰδού,4,0.01,88.7
Ἱέραξ,4,0.01,88.7
κατέρχομαι,4,0.01,88.71
Β,4,0.01,88.72
Ἀπελλαῖος,4,0.01,88.73
πάνυ,4,0.01,88.73
σκεῦος,4,0.01,88.74
τελώνης,4,0.01,88.75
ἐλάσσων,4,0.01,88.76
ἀλλάσσω,4,0.01,88.76
Τύρος,4,0.01,88.77
ἡμιονάγριον,4,0.01,88.78
λευκός,4,0.01,88.79
χ,4,0.01,88.79
μήκων,4,0.01,88.8
τριακάς,4,0.01,88.81
Πάνημος,4,0.01,88.81
στρόβιλος,4,0.01,88.82
κακός,4,0.01,88.83
Διότιμος,4,0.01,88.84
Νεοπτόλεμος,4,0.01,88.84
εἴτε,4,0.01,88.85
τράπεζα,4,0.01,88.86
ἀπεκδίδωμι,4,0.01,88.87
στρωμάτιον,4,0.01,88.87
συμβάλλω,4,0.01,88.88
χρεωστέω,4,0.01,88.89
ἵημι,4,0.01,88.9
Παπνουτις,4,0.01,88.9
οὐδέπω,4,0.01,88.91
γερδιακός,4,0.01,88.92
σημειόω,4,0.01,88.92
γερδιακόν,4,0.01,88.93
ἄρα,4,0.01,88.94
ἀπορρίπτω,4,0.01,88.95
κριτής,4,0.01,88.95
ἐμμένω,4,0.01,88.96
κριτήριον,4,0.01,88.97
εὐπορέω,4,0.01,88.98
σκαφεῖον,4,0.01,88.98
λεγεών,4,0.01,88.99
μεγάλως,4,0.01,89.0
Ταθωτις,4,0.01,89.01
κέρμα,4,0.01,89.01
Σερηνος,4,0.01,89.02
ἑκατοντάρχης,4,0.01,89.03
ἀντιβάλλω,4,0.01,89.04
χίλιοι,4,0.01,89.04
χειρόγραφον,4,0.01,89.05
τεσσαρεσκαιδέκατος,4,0.01,89.06
Ἄπρος,4,0.01,89.06
γανναθ,4,0.01,89.07
Βησᾶς,4,0.01,89.08
Ἐνγαδηνός,4,0.01,89.09
πρεσβευτής,4,0.01,89.09
ἀντιστράτηγος,4,0.01,89.1
Δεκέμβριος,4,0.01,89.11
Θαδδαῖος,4,0.01,89.12
Μαναημος,4,0.01,89.12
Ἐγλας,4,0.01,89.13
ἑρμηνεία,4,0.01,89.14
́Βφ,4,0.01,89.15
ξενοκρίται,4,0.01,89.15
συμφέρω,4,0.01,89.16
λεπτός,4,0.01,89.17
Ἀριστεύς,4,0.01,89.17
κύβιον,4,0.01,89.18
ἐμβόλιμος,4,0.01,89.19
Πέτων,4,0.01,89.2
μυριάς,4,0.01,89.2
ὁλκή,4,0.01,89.21
μάχιμος,4,0.01,89.22
πάλαι,4,0.01,89.23
τράχηλος,4,0.01,89.23
Παυσανίας,4,0.01,89.24
εἰσβαίνω,4,0.01,89.25
πάντοτε,4,0.01,89.26
διπλόος,4,0.01,89.26
εἴσπραξις,4,0.01,89.27
Τρυφᾶς,4,0.01,89.28
Ζώπυρος,4,0.01,89.28
ταβελλάριος,4,0.01,89.29
πορεία,4,0.01,89.3
θάλασσα,4,0.01,89.31
Πανερευς,4,0.01,89.31
Πανας,4,0.01,89.32
ἅπαξ,4,0.01,89.33
ἐπιμελής,4,0.01,89.34
Ἕρμων,4,0.01,89.34
ἔνειμι,4,0.01,89.35
Φανίας,4,0.01,89.36
Μαρσισουχος,4,0.01,89.37
θησαυρός,4,0.01,89.37
ἐκπέμπω,4,0.01,89.38
Πλουτάρχη,4,0.01,89.39
Βεντητις,4,0.01,89.39
διαπλανάω,4,0.01,89.4
Ταλι,4,0.01,89.41
γέρδιος,4,0.01,89.42
Θοωνις,4,0.01,89.42
γεοῦχος,4,0.01,89.43
θέλω,4,0.01,89.44
Ἀχιλλᾶς,4,0.01,89.45
Σκάλιφος,4,0.01,89.45
Τιλωθις,4,0.01,89.46
Σιλβανός,4,0.01,89.47
νῶναι,4,0.01,89.48
κυρίως,4,0.01,89.48
ἐπικτάομαι,4,0.01,89.49
μαρτυροποιέω,4,0.01,89.5
σύριος,4,0.01,89.5
Βαβάθα,4,0.01,89.51
Κίμβερ,4,0.01,89.52
Καιης,4,0.01,89.53
προερέω,3,0.01,89.53
περιποιέω,3,0.01,89.54
ἄτεκνος,3,0.01,89.54
μέτρημα,3,0.01,89.55
θυσία,3,0.01,89.55
κατακολουθέω,3,0.01,89.56
προσαναφέρω,3,0.01,89.57
Ἀρίστων,3,0.01,89.57
Κλεοπάτρη,3,0.01,89.58
φιλομήτωρ,3,0.01,89.58
ὀψέ,3,0.01,89.59
ὅπλον,3,0.01,89.59
ἐρευνάω,3,0.01,89.6
παρά-σφραγίζω,3,0.01,89.6
Πετεαρενδωτης,3,0.01,89.61
ἀστοχέω,3,0.01,89.61
ποτήριον,3,0.01,89.62
μολύβδινος,3,0.01,89.63
ἀποκρίνω,3,0.01,89.63
ὑπέρ-εἶδον,3,0.01,89.64
Ὀσοραπις,3,0.01,89.64
πενθέω,3,0.01,89.65
ἐνώπιος,3,0.01,89.65
διαρπάζω,3,0.01,89.66
ἔσχατος,3,0.01,89.66
ὁπηνίκα,3,0.01,89.67
πεπτός,3,0.01,89.68
ἀφαιρέω,3,0.01,89.68
με,3,0.01,89.69
ἐπιτείνω,3,0.01,89.69
Νεχτανουπις,3,0.01,89.7
Πατσεους,3,0.01,89.7
πεδίον,3,0.01,89.71
Κροκόδιλος,3,0.01,89.71
ἐπίσημος,3,0.01,89.72
ἄδολος,3,0.01,89.72
ψυχή,3,0.01,89.73
ἀναπέμπω,3,0.01,89.74
Πτολέμα,3,0.01,89.74
ὀψάριον,3,0.01,89.75
διομολογέω,3,0.01,89.75
Τακμηις,3,0.01,89.76
συκάμινος,3,0.01,89.76
ὕστερος,3,0.01,89.77
βασιλικόν,3,0.01,89.77
κατάστασις,3,0.01,89.78
κοτύλη,3,0.01,89.79
κτῆσις,3,0.01,89.79
καταβάλλω,3,0.01,89.8
Θεαδέλφια,3,0.01,89.8
πάγος,3,0.01,89.81
χρή,3,0.01,89.81
κόλλημα,3,0.01,89.82
τόμος,3,0.01,89.82
θρέμμα,3,0.01,89.83
μακρός,3,0.01,89.83
ἀποσυλάω,3,0.01,89.84
πολυπραγμονέω,3,0.01,89.85
μαρτύρομαι,3,0.01,89.85
ἔπειτα,3,0.01,89.86
παραμετρέω,3,0.01,89.86
δοχικός,3,0.01,89.87
μέτρησις,3,0.01,89.87
κοσκινεύω,3,0.01,89.88
νβ,3,0.01,89.88
ἀποχή,3,0.01,89.89
ἐπιφέρω,3,0.01,89.9
ἱππάς,3,0.01,89.9
κατεργάζομαι,3,0.01,89.91
πεντήκοντα,3,0.01,89.91
Θασεις,3,0.01,89.92
Ἑργεύς,3,0.01,89.92
στεγάζω,3,0.01,89.93
προνήσιον,3,0.01,89.93
λίψ,3,0.01,89.94
ἱέρεια,3,0.01,89.94
Ταμεσθασύτμις,3,0.01,89.95
θυσιάζω,3,0.01,89.96
ἀνάγκη,3,0.01,89.96
ἀντιπίπτω,3,0.01,89.97
ἱερόδουλος,3,0.01,89.97
εὐτυχία,3,0.01,89.98
παρενοχλέω,3,0.01,89.98
σπυρίδιον,3,0.01,89.99
Ἄρτεμις,3,0.01,89.99
ἐπιθυμέω,3,0.01,90.0
Διονυσία,3,0.01,90.01
Ταησις,3,0.01,90.01
αὖ,3,0.01,90.02
ἐνώτιον,3,0.01,90.02
χιτώνιον,3,0.01,90.03
μεταβαίνω,3,0.01,90.03
νεκρία,3,0.01,90.04
Χαριτοῦς,3,0.01,90.04
Πομπήϊος,3,0.01,90.05
ἀρέσκω,3,0.01,90.05
χριστός,3,0.01,90.06
ἐντρέπω,3,0.01,90.07
ἑξάμηνος,3,0.01,90.07
νῆσος,3,0.01,90.08
οὐσία,3,0.01,90.08
διατρέφω,3,0.01,90.09
ἀναλύω,3,0.01,90.09
Ἀσταρτεῖον,3,0.01,90.1
Ἀργεῖος,3,0.01,90.1
ἐπιχωρέω,3,0.01,90.11
προΐημι,3,0.01,90.12
ἐξενίαυτος,3,0.01,90.12
ἱματίζω,3,0.01,90.13
οἷος,3,0.01,90.13
ἐπαγγέλλω,3,0.01,90.14
πραγματεύομαι,3,0.01,90.14
πρόσ-καταχωρίζω,3,0.01,90.15
ἀποφαίνω,3,0.01,90.15
ἐθίζω,3,0.01,90.16
προσδέομαι,3,0.01,90.16
ὑπερβολή,3,0.01,90.17
διορθόω,3,0.01,90.18
συντυγχάνω,3,0.01,90.18
Ἐφάρμοστος,3,0.01,90.19
ἐπιδέχομαι,3,0.01,90.19
σύνναος,3,0.01,90.2
ἀμεριμνέω,3,0.01,90.2
