Word,Count,Percentage of total,Cumulative percentage of total
θεωρικός,5,0.01,88.17
ἀνεπίφθονος,5,0.01,88.18
ἄπαις,5,0.01,88.2
Θάσιος,5,0.01,88.21
Ἀναγυράσιος,5,0.01,88.22
κληρωτός,5,0.01,88.23
βδελυρός,5,0.01,88.25
Σφήττιος,5,0.01,88.26
ἀνέμητος,5,0.01,88.27
κομψός,5,0.01,88.28
περιμάχητος,5,0.01,88.3
πρακτέος,5,0.01,88.31
ποθεινός,5,0.01,88.32
ὕπουλος,5,0.01,88.34
ὑπερμεγέθης,5,0.01,88.35
πρώτειος,5,0.01,88.36
ἀλόγιστος,5,0.01,88.37
Παναθήναια,5,0.01,88.39
πρόσφατος,5,0.01,88.4
ἔμπνους,5,0.01,88.41
ἀσύμφορος,5,0.01,88.43
ἀτυχής,5,0.01,88.44
θετέος,5,0.01,88.45
ἁλουργής,5,0.01,88.46
τερπνός,5,0.01,88.48
τρυφερός,5,0.01,88.49
ἀναίσθητος,5,0.01,88.5
Κολοφώνιος,5,0.01,88.51
φιλιππικός,5,0.01,88.53
ἀνδρώδης,5,0.01,88.54
διάχρυσος,5,0.01,88.55
Τήιος,5,0.01,88.57
Ἐπικούρειος,5,0.01,88.58
νοσώδης,5,0.01,88.59
ἄλυπος,5,0.01,88.6
ἄσιτος,5,0.01,88.62
ἐραστός,5,0.01,88.63
διαπρεπής,5,0.01,88.64
ἀμελής,5,0.01,88.66
τριπλάσιος,5,0.01,88.67
ἀναίσχυντος,5,0.01,88.68
πάρισος,5,0.01,88.69
ἐπικυδής,5,0.01,88.71
σύγκλητος,5,0.01,88.72
ἱππηγός,5,0.01,88.73
Εὐβοικός,5,0.01,88.74
σύνοπτος,5,0.01,88.76
ἀνέλπιστος,5,0.01,88.77
φιλικός,5,0.01,88.78
συμφυής,5,0.01,88.8
λιτός,5,0.01,88.81
στάσιμος,5,0.01,88.82
ἐπιστήμων,5,0.01,88.83
ἐπαινετός,5,0.01,88.85
φιλόνεικος,5,0.01,88.86
αὐστηρός,5,0.01,88.87
ἐπικίνδυνος,5,0.01,88.88
ἄτολμος,5,0.01,88.9
Φλυεύς,5,0.01,88.91
ἔνοπλος,5,0.01,88.92
εὐδόκιμος,5,0.01,88.94
ὑποτελής,5,0.01,88.95
ἰατρικός,5,0.01,88.96
θυμοειδής,5,0.01,88.97
ἐγγύς,5,0.01,88.99
ἵλαος,5,0.01,89.0
ἔνσπονδος,5,0.01,89.01
ἀήττητος,4,0.01,89.02
ζωός,4,0.01,89.03
Θρᾷξ,4,0.01,89.04
Ἄνδριος,4,0.01,89.05
οὔριος,4,0.01,89.06
σφαλερός,4,0.01,89.07
ἐπίτιμος,4,0.01,89.08
ὑπόνομος,4,0.01,89.09
ἐπιθαλάσσιος,4,0.01,89.1
ληπτέος,4,0.01,89.11
γυμνικός,4,0.01,89.12
ἄοπλος,4,0.01,89.14
Σάρδεις,4,0.01,89.15
ἀμφισβητήσιμος,4,0.01,89.16
ἐπαχθής,4,0.01,89.17
Ἡράκλειος,4,0.01,89.18
ἰσόθεος,4,0.01,89.19
ἐναγώνιος,4,0.01,89.2
φιλόσοφος,4,0.01,89.21
Ἰλιακός,4,0.01,89.22
ἡμερήσιος,4,0.01,89.23
ποιητός,4,0.01,89.24
συγγνώμων,4,0.01,89.25
Ἀχαϊκός,4,0.01,89.26
εὔβοτος,4,0.01,89.27
τρίγωνος,4,0.01,89.28
ἔμπηρος,4,0.01,89.29
Λυδός,4,0.01,89.3
Ἑλλάς,4,0.01,89.31
δραστήριος,4,0.01,89.32
διαφανής,4,0.01,89.33
σύννομος,4,0.01,89.34
σωφρονικός,4,0.01,89.35
εὔκοσμος,4,0.01,89.36
τρία,4,0.01,89.37
ἀπαραίτητος,4,0.01,89.38
θαμινός,4,0.01,89.39
διηνεκής,4,0.01,89.4
ἄνομος,4,0.01,89.41
ἄπλετος,4,0.01,89.42
τριήκοντα,4,0.01,89.43
ἁδρός,4,0.01,89.44
φθονερός,4,0.01,89.45
ἐπίχρυσος,4,0.01,89.46
διτάλαντος,4,0.01,89.47
μισθωτός,4,0.01,89.48
καθυπέρτερος,4,0.01,89.49
κρατερός,4,0.01,89.5
μηδαμός,4,0.01,89.51
Ἀρμένιος,4,0.01,89.52
διαβατός,4,0.01,89.53
ἀπότομος,4,0.01,89.54
ἀνάλωτος,4,0.01,89.55
ἥσυχος,4,0.01,89.56
ἀγοραῖος,4,0.01,89.57
φοινίκεος,4,0.01,89.58
ἀσινής,4,0.01,89.59
Σκυθικός,4,0.01,89.6
ἀναμάρτητος,4,0.01,89.62
ἐπιτελής,4,0.01,89.63
καίριος,4,0.01,89.64
ἀναρίθμητος,4,0.01,89.65
συναμφότεροι,4,0.01,89.66
Καρικός,4,0.01,89.67
τέθριππος,4,0.01,89.68
αἰσχροκερδής,4,0.01,89.69
εὐκίνητος,4,0.01,89.7
μεταγενής,4,0.01,89.71
περίφοβος,4,0.01,89.72
ἄνυδρος,4,0.01,89.73
τρίπους,4,0.01,89.74
διπλασίων,4,0.01,89.75
χαλκίοικος,4,0.01,89.76
μυρίανδρος,4,0.01,89.77
ἀοίκητος,4,0.01,89.78
ἐμπορικός,4,0.01,89.79
ἔνορκος,4,0.01,89.8
Ὑρκάνιος,4,0.01,89.81
ἀμύθητος,4,0.01,89.82
ἄσυλος,4,0.01,89.83
λῃστρικός,4,0.01,89.84
στασιώδης,4,0.01,89.85
ἄποπτος,4,0.01,89.86
ἄμετρος,4,0.01,89.87
φευκτός,4,0.01,89.88
ἀνάλογος,4,0.01,89.89
ψυχικός,4,0.01,89.9
ἀνυπεύθυνος,4,0.01,89.91
ἀλιτήριος,4,0.01,89.92
συνήγορος,4,0.01,89.93
ἐπίλοιπος,4,0.01,89.94
ἀνελεύθερος,4,0.01,89.95
πάρεδρος,4,0.01,89.96
γεραρός,4,0.01,89.97
Ὀλύνθιος,4,0.01,89.98
Λαρισαῖος,4,0.01,89.99
κακόνους,4,0.01,90.0
σωτήριος,4,0.01,90.01
θαρσαλέος,4,0.01,90.02
εὐνοικός,4,0.01,90.03
ὄψιος,4,0.01,90.04
Χολαργεύς,4,0.01,90.05
ἀδοκίμαστος,4,0.01,90.06
ἐγγύτερος,4,0.01,90.07
ἐγγύτατος,4,0.01,90.08
ἔνδημος,4,0.01,90.09
ἀργαλέος,4,0.01,90.11
εὐγνώμων,4,0.01,90.12
ἐγκώμιος,4,0.01,90.13
κεῖνος,4,0.01,90.14
δάιος,4,0.01,90.15
Ῥαμνούσιος,4,0.01,90.16
στρεπτός,4,0.01,90.17
ἄσπονδος,4,0.01,90.18
ἄγραφος,4,0.01,90.19
ἱπποτρόφος,4,0.01,90.2
ἐξώλης,4,0.01,90.21
αὐλητικός,4,0.01,90.22
ἀεκούσιος,4,0.01,90.23
ἀναμφισβήτητος,4,0.01,90.24
ῥάιος,4,0.01,90.25
ὀλίγιστος,4,0.01,90.26
Μιτυληναῖος,4,0.01,90.27
Ἐφέσιος,4,0.01,90.28
ξανθός,4,0.01,90.29
αὐθάδης,4,0.01,90.3
κλεινός,4,0.01,90.31
κατάπτυστος,4,0.01,90.32
εὐπρόσωπος,4,0.01,90.33
ἀστικός,4,0.01,90.34
πρώιος,4,0.01,90.35
πτωχός,4,0.01,90.36
ἐγκύκλιος,4,0.01,90.37
οἰκουρός,4,0.01,90.38
ἄκαρπος,4,0.01,90.39
παραίτιος,4,0.01,90.4
Σικυώνιος,4,0.01,90.41
ὅσπερ,4,0.01,90.42
ἀπράγμων,4,0.01,90.43
τρισσός,4,0.01,90.44
σαθρός,4,0.01,90.45
ἀδήριτος,4,0.01,90.46
Κλεομενικός,4,0.01,90.47
λοιμικός,4,0.01,90.48
πλωτός,4,0.01,90.49
πάρεργος,4,0.01,90.5
ἀπρόσιτος,4,0.01,90.51
μεθοδικός,4,0.01,90.52
Καρχηδόνιος,4,0.01,90.53
Ἀννιβιακός,4,0.01,90.54
ἐπιτυχής,4,0.01,90.55
περίβλεπτος,4,0.01,90.56
στασίαρχος,4,0.01,90.57
ἀπόλεμος,4,0.01,90.59
ἔνδηλος,4,0.01,90.6
Γρακχείος,4,0.01,90.61
ἀδόκητος,4,0.01,90.62
Κιμβρικός,4,0.01,90.63
Καρβωνείος,4,0.01,90.64
ἀδεής,4,0.01,90.65
λεκτέος,4,0.01,90.66
θηρευτικός,4,0.01,90.67
ἠθικός,4,0.01,90.68
φιλοχρήματος,4,0.01,90.69
τηλικόσδε,4,0.01,90.7
ἄοκνος,4,0.01,90.71
ἀριστεῖος,3,0.01,90.72
ἔποικος,3,0.01,90.72
τροπαῖος,3,0.01,90.73
ἔμφρουρος,3,0.01,90.74
ἀνυπόδητος,3,0.01,90.75
μετάπεμπτος,3,0.01,90.75
ἑξάμηνος,3,0.01,90.76
σκευόφορος,3,0.01,90.77
κατάντης,3,0.01,90.78
ὁμαλός,3,0.01,90.78
εὔφωνος,3,0.01,90.79
μητρώιος,3,0.01,90.8
παράσπονδος,3,0.01,90.81
φρονητέον,3,0.01,90.81
Σικυών,3,0.01,90.82
ἄθυμος,3,0.01,90.83
ἀνδρομήκης,3,0.01,90.84
πάμφορος,3,0.01,90.85
δοτέος,3,0.01,90.85
ὁπλιτικός,3,0.01,90.86
ἄπονος,3,0.01,90.87
Φοινικικός,3,0.01,90.88
μονοειδής,3,0.01,90.88
αὐθιγενής,3,0.01,90.89
ὁμοτέρμων,3,0.01,90.9
Λιγυστικός,3,0.01,90.91
προσεσπέριος,3,0.01,90.91
Δωδωναῖος,3,0.01,90.92
θεοπρεπής,3,0.01,90.93
μήκιστος,3,0.01,90.94
νότιος,3,0.01,90.95
σύνηθης,3,0.01,90.95
Ἀργολικός,3,0.01,90.96
Καμπανοί,3,0.01,90.97
Ἰβηρικός,3,0.01,90.98
Λέσβιος,3,0.01,90.98
ἐφέστιος,3,0.01,90.99
Χαλκιδικός,3,0.01,91.0
στεγανός,3,0.01,91.01
γηγενής,3,0.01,91.01
κατάρρυτος,3,0.01,91.02
κρημνώδης,3,0.01,91.03
ῥαίδιος,3,0.01,91.04
ἐξαίσιος,3,0.01,91.04
ἱεροποιός,3,0.01,91.05
ἀνασπαστός,3,0.01,91.06
ἐγκύμων,3,0.01,91.07
ἄρσην,3,0.01,91.08
Φρύγιος,3,0.01,91.08
Αἰνείας,3,0.01,91.09
τετράπους,3,0.01,91.1
λυπρός,3,0.01,91.11
σύνθετος,3,0.01,91.11
τειχήρης,3,0.01,91.12
ἀφόρητος,3,0.01,91.13
ἀσέληνος,3,0.01,91.14
ἀπόρθητος,3,0.01,91.14
ἀβασάνιστος,3,0.01,91.15
κατάπλεος,3,0.01,91.16
χειροήθης,3,0.01,91.17
συνηρεφής,3,0.01,91.17
κοῖλος,3,0.01,91.18
ὁπλοφόρος,3,0.01,91.19
τιθασός,3,0.01,91.2
νεογνός,3,0.01,91.21
ἀδελφός,3,0.01,91.21
ἐκπρεπής,3,0.01,91.22
ἀκλεής,3,0.01,91.23
τεσσεράκοντα,3,0.01,91.24
Μηθυμναῖος,3,0.01,91.24
ἱρός,3,0.01,91.25
ταραχώδης,3,0.01,91.26
ἄνολβος,3,0.01,91.27
ἄνοσος,3,0.01,91.27
καθάρσιος,3,0.01,91.28
λογάς,3,0.01,91.29
νεόγαμος,3,0.01,91.3
ἄχαρις,3,0.01,91.31
ἑξάμετρος,3,0.01,91.31
ἀψευδής,3,0.01,91.32
κυκλοτερής,3,0.01,91.33
ἀντίον,3,0.01,91.34
μετεξέτεροι,3,0.01,91.34
πλῆθος,3,0.01,91.35
κίβδηλος,3,0.01,91.36
κατήκους,3,0.01,91.37
Σύριος,3,0.01,91.37
τεσσαρεσκαίδεκα,3,0.01,91.38
λάβρος,3,0.01,91.39
ἐπωνύμιος,3,0.01,91.4
συνάπας,3,0.01,91.4
ἄγχιστος,3,0.01,91.41
κατήκοος,3,0.01,91.42
ἀπόπληκτος,3,0.01,91.43
εὐρύς,3,0.01,91.44
ὀχληρός,3,0.01,91.44
τριέτης,3,0.01,91.45
ἀζήμιος,3,0.01,91.46
Καρχηδών,3,0.01,91.47
Ἀχαιός,3,0.01,91.47
Κυμαῖος,3,0.01,91.48
εὐκλεής,3,0.01,91.49
παμπληθής,3,0.01,91.5
ἀντιπρόσωπος,3,0.01,91.5
ἐπιτερπής,3,0.01,91.51
μεγαλόφωνος,3,0.01,91.52
ὑπατικός,3,0.01,91.53
εὐεργετικός,3,0.01,91.53
πένθιμος,3,0.01,91.54
ἑπτακισχίλιοι,3,0.01,91.55
ἀμφίδοξος,3,0.01,91.56
προγενής,3,0.01,91.57
περίχρυσος,3,0.01,91.57
εὐσύνοπτος,3,0.01,91.58
δυσσεβής,3,0.01,91.59
ἀήθης,3,0.01,91.6
Ἰουδαικός,3,0.01,91.6
νωθής,3,0.01,91.61
ἀτέλεστος,3,0.01,91.62
ἀόρατος,3,0.01,91.63
θεμιτός,3,0.01,91.63
Περγαμηνός,3,0.01,91.64
νεωτεροποιός,3,0.01,91.65
ἀσύντακτος,3,0.01,91.66
ἀκήρυκτος,3,0.01,91.66
φιλάδελφος,3,0.01,91.67
ὕστατος,3,0.01,91.68
πολύτροπος,3,0.01,91.69
πρόοπτος,3,0.01,91.7
ἀπειθής,3,0.01,91.7
ἐξαπίναιος,3,0.01,91.71
εὐχάριστος,3,0.01,91.72
λιπαρός,3,0.01,91.73
ἐτήσιος,3,0.01,91.73
εὔστοχος,3,0.01,91.74
ἔκφρων,3,0.01,91.75
μεγάλαυχος,3,0.01,91.76
ὠκύς,3,0.01,91.76
εὔκολος,3,0.01,91.77
ἀνέκδοτος,3,0.01,91.78
ἄπροικος,3,0.01,91.79
ἐπινίκιος,3,0.01,91.8
Ἐλευσίνιος,3,0.01,91.8
ἀσελγής,3,0.01,91.81
περίεργος,3,0.01,91.82
συμβόλαιος,3,0.01,91.83
ἀνώνυμος,3,0.01,91.83
κατάλοιπος,3,0.01,91.84
ληξιαρχικός,3,0.01,91.85
ἀνεκτός,3,0.01,91.86
ἐπιζήμιος,3,0.01,91.86
ἀστεφάνωτος,3,0.01,91.87
ἀντίγραφος,3,0.01,91.88
προσεκτέος,3,0.01,91.89
ἀβίωτος,3,0.01,91.89
ἀνήκοος,3,0.01,91.9
δείλαιος,3,0.01,91.91
ἐπιδέξιος,3,0.01,91.92
ἀνάπηρος,3,0.01,91.93
διάδηλος,3,0.01,91.93
ὁμωρόφιος,3,0.01,91.94
ἀείμνηστος,3,0.01,91.95
τριηραρχικός,3,0.01,91.96
μνημονικός,3,0.01,91.96
χερσαῖος,3,0.01,91.97
δόλιος,3,0.01,91.98
ἐπιχειρητέον,3,0.01,91.99
ὀκνηρός,3,0.01,91.99
ἀνεξέταστος,3,0.01,92.0
ἐπονείδιστος,3,0.01,92.01
πολυθρύλητος,3,0.01,92.02
πόντιος,3,0.01,92.02
δασύς,3,0.01,92.03
χλωρός,3,0.01,92.04
ἔμφυλος,3,0.01,92.05
Ὀλυμπικός,3,0.01,92.06
ἀδάκρυτος,3,0.01,92.06
τρισκαιδέκατος,3,0.01,92.07
μουσουργός,3,0.01,92.08
Ἀβυδηνός,3,0.01,92.09
ἁλουργός,3,0.01,92.09
μεσόλευκος,3,0.01,92.1
γαμικός,3,0.01,92.11
περιάργυρος,3,0.01,92.12
Ἰνδικός,3,0.01,92.12
Ταραντῖνος,3,0.01,92.13
Κυζικηνός,3,0.01,92.14
κραταιός,3,0.01,92.15
εὐόφθαλμος,3,0.01,92.16
ἐατέος,3,0.01,92.16
στωικός,3,0.01,92.17
Κῷος,3,0.01,92.18
ἄγαμος,3,0.01,92.19
Φαληρεύς,3,0.01,92.19
Ῥοδιακός,3,0.01,92.2
περιπαθής,3,0.01,92.21
ἀβέλτερος,3,0.01,92.22
ἀδάμας,3,0.01,92.22
χρυσοφόρος,3,0.01,92.23
γραμματικός,3,0.01,92.24
ἁρμοστός,3,0.01,92.25
φορτηγός,3,0.01,92.25
ἐπιρρεπής,3,0.01,92.26
εὔθικτος,3,0.01,92.27
γλαφυρός,3,0.01,92.28
ποντικός,3,0.01,92.29
Θεσπικός,3,0.01,92.29
ἄκλητος,3,0.01,92.3
ἐμμελής,3,0.01,92.31
σατυρικός,3,0.01,92.32
Καταναῖος,3,0.01,92.32
καταφερής,3,0.01,92.33
κυνικός,3,0.01,92.34
ἄζηλος,3,0.01,92.35
ἐπαφρόδιτος,3,0.01,92.35
Λευκτρικός,3,0.01,92.36
ἀνθηρός,3,0.01,92.37
ἄθεος,3,0.01,92.38
ἄκακος,3,0.01,92.38
ὕστερον,3,0.01,92.39
ἀδόκιμος,3,0.01,92.4
ἀγώγιμος,3,0.01,92.41
προὔργου,3,0.01,92.42
νομαδικός,3,0.01,92.42
ἐκπλαγής,3,0.01,92.43
θέρειος,3,0.01,92.44
δυσπρόσοδος,3,0.01,92.45
κατάφοβος,3,0.01,92.45
καθολικός,3,0.01,92.46
ὁμόλογος,3,0.01,92.47
εὐπειθής,3,0.01,92.48
ἀνυπονόητος,3,0.01,92.48
θεωρητέον,3,0.01,92.49
Φάριος,3,0.01,92.5
αὐθαίρετος,3,0.01,92.51
ἐθνικός,3,0.01,92.52
ἐφικτός,3,0.01,92.52
ἔξαλλος,3,0.01,92.53
μεγαλόφρων,3,0.01,92.54
νικηφόρος,3,0.01,92.55
νουνεχής,3,0.01,92.55
ἐλλιπής,3,0.01,92.56
φιλοκίνδυνος,3,0.01,92.57
ἁπλός,3,0.01,92.58
ἡμιόλιος,3,0.01,92.58
σύμφωνος,3,0.01,92.59
ἐπέτειος,3,0.01,92.6
ἀστασίαστος,3,0.01,92.61
περιπόρφυρος,3,0.01,92.61
ἡμερινός,3,0.01,92.62
ἔγγραπτος,3,0.01,92.63
ἀγχίνοος,3,0.01,92.64
νεαλής,3,0.01,92.65
πρόσχωρος,3,0.01,92.65
Αἰτωλός,3,0.01,92.66
Πυρηναῖος,3,0.01,92.67
θολερός,3,0.01,92.68
ἐπίκαιρος,3,0.01,92.68
συναίτιος,3,0.01,92.69
Διονύσιος,3,0.01,92.7
ἄμεμπτος,3,0.01,92.71
ἄκοσμος,3,0.01,92.71
ἀστράτευτος,3,0.01,92.72
ἀλλόκοτος,3,0.01,92.73
ἀτριβής,3,0.01,92.74
ἀνεύθυνος,3,0.01,92.74
Σύλλειος,3,0.01,92.75
Συλλείος,3,0.01,92.76
ἀμφίβολος,3,0.01,92.77
ἄρτιος,3,0.01,92.78
ἐργώδης,3,0.01,92.78
ἀλεεινός,3,0.01,92.79
γυμναστικός,3,0.01,92.8
κεραυνοφόρος,3,0.01,92.81
πολεμητέος,3,0.01,92.81
ἀμίμητος,3,0.01,92.82
ἰσόψηφος,3,0.01,92.83
ἐνακισχίλιοι,3,0.01,92.84
ἀφελής,3,0.01,92.84
γελωτοποιός,3,0.01,92.85
ἀκρώνυχος,3,0.01,92.86
εὐθύφρων,3,0.01,92.87
κυνηγετικός,3,0.01,92.88
φιλομαθής,3,0.01,92.88
χρυσοχάλινος,3,0.01,92.89
ἀγύμναστος,3,0.01,92.9
δρεπανηφόρος,3,0.01,92.91
πορεύσιμος,3,0.01,92.91
λῃστικός,3,0.01,92.92
ἄφρακτος,3,0.01,92.93
ἄληπτος,3,0.01,92.94
περίπλους,2,0.01,92.94
ἀλγεινός,2,0.01,92.95
Φεραῖος,2,0.01,92.95
Σαλαμίνιος,2,0.01,92.96
γνωστός,2,0.01,92.96
μισόδημος,2,0.01,92.97
ἀγαστός,2,0.01,92.97
παιγνιώδης,2,0.01,92.98
λάσιος,2,0.01,92.98
πελτοφόρος,2,0.01,92.99
πετροβόλος,2,0.01,92.99
ἔκκλητος,2,0.01,93.0
Ἑλληνίς,2,0.01,93.0
ἀδῄωτος,2,0.01,93.01
Κύρειος,2,0.01,93.01
ὑπέρπολυς,2,0.01,93.02
χρησμολόγος,2,0.01,93.02
ἀποτρόπαιος,2,0.01,93.03
Ἑλλησπόντιος,2,0.01,93.03
κρανέινος,2,0.01,93.04
αὐτοσχέδιος,2,0.01,93.04
εὐλόγιστος,2,0.01,93.05
φιλαίτιος,2,0.01,93.05
ἐπίγονος,2,0.01,93.06
ἀμνημόνευτος,2,0.01,93.06
μικτός,2,0.01,93.07
μεσημβρινός,2,0.01,93.07
ὑπεράκριος,2,0.01,93.08
περίρρυτος,2,0.01,93.08
θεόπεμπτος,2,0.01,93.09
διετήσιος,2,0.01,93.09
προσεμφερής,2,0.01,93.1
ἀθέατος,2,0.01,93.1
εὔφημος,2,0.01,93.11
Σατόρνιος,2,0.01,93.11
λέσβιος,2,0.01,93.12
δίγλωσσος,2,0.01,93.13
ἀνάπαιστος,2,0.01,93.13
Τυρηηνός,2,0.01,93.14
Τυρρηνός,2,0.01,93.14
Τυρρήνιος,2,0.01,93.15
ὑποληπτέον,2,0.01,93.15
ὁμοδίαιτος,2,0.01,93.16
τοιουτότροπος,2,0.01,93.16
χειμέριος,2,0.01,93.17
ποιμενικός,2,0.01,93.17
Κρόνιος,2,0.01,93.18
ἐπείσακτος,2,0.01,93.18
σιτοφόρος,2,0.01,93.19
μετοπωρινός,2,0.01,93.19
ἱπποφορβός,2,0.01,93.2
ἕλειος,2,0.01,93.2
ναυπηγήσιμος,2,0.01,93.21
ἐνθύμιος,2,0.01,93.21
ἔμπυρος,2,0.01,93.22
δούρειος,2,0.01,93.22
ἀταλαίπωρος,2,0.01,93.23
κεραύνιος,2,0.01,93.23
νεόκτιστος,2,0.01,93.24
ἀμφίπολος,2,0.01,93.24
ἐθελούσιος,2,0.01,93.25
ὕφαλος,2,0.01,93.25
χρησμῳδός,2,0.01,93.26
ἄδολος,2,0.01,93.26
ἡμιτελής,2,0.01,93.27
Δήλιος,2,0.01,93.27
χθόνιος,2,0.01,93.28
δυσάλωτος,2,0.01,93.28
ἀρχέτυπος,2,0.01,93.29
τρισκαίδεκα,2,0.01,93.29
ἐμφερής,2,0.01,93.3
ἀβούλητος,2,0.01,93.3
βουλευτικός,2,0.01,93.31
τιμητικός,2,0.01,93.31
ἀβασίλευτος,2,0.01,93.32
ἄφθαρτος,2,0.01,93.32
νεοτόκος,2,0.01,93.33
συοφορβός,2,0.01,93.33
στενόπορος,2,0.01,93.34
μανικός,2,0.01,93.34
ἄδεσμος,2,0.01,93.35
ἀπίθανος,2,0.01,93.35
νομευτικός,2,0.01,93.36
ἀκοινώνητος,2,0.01,93.37
ἐξίτηλος,2,0.01,93.37
ἔγκυος,2,0.01,93.38
αἰχμοφόρος,2,0.01,93.38
τρίμετρος,2,0.01,93.39
δυό,2,0.01,93.39
ἀξιαφήγητος,2,0.01,93.4
διφάσιος,2,0.01,93.4
Μυτιληναῖος,2,0.01,93.41
ἐμβόλιμος,2,0.01,93.41
πρόρριζος,2,0.01,93.42
Μύσιος,2,0.01,93.42
ὀλιγοχρόνιος,2,0.01,93.43
πατρώιος,2,0.01,93.43
ἐπίστιος,2,0.01,93.44
ἑταιρεῖος,2,0.01,93.44
παλαστιαῖος,2,0.01,93.45
ἄπεφθος,2,0.01,93.45
Ἰσμήνιος,2,0.01,93.46
Δωρικός,2,0.01,93.46
ἔμπλεος,2,0.01,93.47
τεκνοποιός,2,0.01,93.47
πρόδρομος,2,0.01,93.48
πίων,2,0.01,93.48
πίσυνος,2,0.01,93.49
δύω,2,0.01,93.49
ἀγαθοεργός,2,0.01,93.5
προσδόκιμος,2,0.01,93.5
σκευοφόρος,2,0.01,93.51
ἐπίμαχος,2,0.01,93.51
πολύευκτος,2,0.01,93.52
λωίων,2,0.01,93.52
θεοσεβής,2,0.01,93.53
ἀχρήματος,2,0.01,93.53
κυάνεος,2,0.01,93.54
εὐθύς1,2,0.01,93.54
δουλοπρεπής,2,0.01,93.55
ὀπτός,2,0.01,93.55
ἁλής,2,0.01,93.56
ὑποβολιμαῖος,2,0.01,93.56
πετεινός,2,0.01,93.57
λόγιμος,2,0.01,93.57
Καδμεῖος,2,0.01,93.58
Κλαζομένιος,2,0.01,93.58
ὀνομαστός,2,0.01,93.59
ἰθύς1,2,0.01,93.59
περίμετρος,2,0.01,93.6
εἴκοσί,2,0.01,93.61
περιμήκης,2,0.01,93.61
λαοφόρος,2,0.01,93.62
τετράκυκλος,2,0.01,93.62
νηυσιπέρητος,2,0.01,93.63
ὑποβρύχιος,2,0.01,93.63
σχοινοτενής,2,0.01,93.64
καρποφόρος,2,0.01,93.64
λίνεος,2,0.01,93.65
ἐπίγαμος,2,0.01,93.65
εὔμορφος,2,0.01,93.66
τετραετής,2,0.01,93.66
ἀχάριτος,2,0.01,93.67
ἄνιππος,2,0.01,93.67
τριετής,2,0.01,93.68
ἔκθυμος,2,0.01,93.68
σύμψηφος,2,0.01,93.69
κατάγομος,2,0.01,93.69
κρηναῖος,2,0.01,93.7
ἀμπελόφυτος,2,0.01,93.7
γεώλοφος,2,0.01,93.71
πολλαπλασίων,2,0.01,93.71
εὐρύχορος,2,0.01,93.72
ἐπιτάφιος,2,0.01,93.72
ἑπταετής,2,0.01,93.73
ἔφεδρος,2,0.01,93.73
ἰδιόξενος,2,0.01,93.74
Μεγαρικός,2,0.01,93.74
δραστικός,2,0.01,93.75
διάπυρος,2,0.01,93.75
διαπυρος,2,0.01,93.76
ἔγγονος,2,0.01,93.76
κειμήλιος,2,0.01,93.77
ὑπόγαιος,2,0.01,93.77
Συριακός,2,0.01,93.78
ἄτονος,2,0.01,93.78
λογιστέος,2,0.01,93.79
εὔθυμος,2,0.01,93.79
ἀμνήμων,2,0.01,93.8
μικρολόγος,2,0.01,93.8
κατάφωρος,2,0.01,93.81
δυσκίνητος,2,0.01,93.81
σιτηγός,2,0.01,93.82
ἀπόκρημνος,2,0.01,93.82
ἐγγίων,2,0.01,93.83
προμηθής,2,0.01,93.83
πειθήνιος,2,0.01,93.84
μονόμαχος,2,0.01,93.85
Καισάρειος,2,0.01,93.85
βαραθρώδης,2,0.01,93.86
ἀσάλευτος,2,0.01,93.86
ἀνήνυτος,2,0.01,93.87
ἀνόνητος,2,0.01,93.87
βουλευτέον,2,0.01,93.88
διάλιθος,2,0.01,93.88
Λευκάδιος,2,0.01,93.89
σοβαρός,2,0.01,93.89
Ἀφιδναῖος,2,0.01,93.9
ἐπαγωγός,2,0.01,93.9
ἀμυδρός,2,0.01,93.91
ἀτιμώρητος,2,0.01,93.91
ἁλώιος,2,0.01,93.92
αὔλειος,2,0.01,93.92
ἄταφος,2,0.01,93.93
ἐπιλήσμων,2,0.01,93.93
ἄφιλος,2,0.01,93.94
ὁμόψηφος,2,0.01,93.94
Δεκελεικός,2,0.01,93.95
ὅσοσπερ,2,0.01,93.95
γαμήλιος,2,0.01,93.96
φυλακτέος,2,0.01,93.96
εὐμαθής,2,0.01,93.97
κύκλιος,2,0.01,93.97
οἰκετικός,2,0.01,93.98
στεφανηφόρος,2,0.01,93.98
χειροτονητός,2,0.01,93.99
Σουνιεύς,2,0.01,93.99
Ἀζηνιεύς,2,0.01,94.0
ἀσύμβολος,2,0.01,94.0
ἀλυσιτελής,2,0.01,94.01
ὅρκιος,2,0.01,94.01
πορνικός,2,0.01,94.02
ὕβριστος,2,0.01,94.02
ὠκύμορος,2,0.01,94.03
δῖος,2,0.01,94.03
Θράκιος,2,0.01,94.04
κακοδαίμων,2,0.01,94.04
ἀπείρατος,2,0.01,94.05
κισσοφόρος,2,0.01,94.05
λικνοφόρος,2,0.01,94.06
ἔνθρυπτος,2,0.01,94.06
νεήλατος,2,0.01,94.07
ὑπέρλαμπρος,2,0.01,94.07
βαρύστονος,2,0.01,94.08
μικρόψυχος,2,0.01,94.09
ὁμόσπονδος,2,0.01,94.09
ἀδιάφθορος,2,0.01,94.1
νεώσοικος,2,0.01,94.1
λαμπρόφωνος,2,0.01,94.11
